general_assembly,bill,fiscal_year,kind,source,documents,fund_group,fund,line_item,title,amount
124,hb94,2001,actual,hb94-greenbook,2,,3L7,200618,Federal School Breakfast,33846571.00
124,hb94,2001,actual,hb94-greenbook,2,,3L8,200619,Child and Adult Care Programs,48803838.00
124,hb94,2001,actual,hb94-greenbook,2,,3L9,200621,Vocational Education Basic Grants,43123892.00
124,hb94,2001,actual,hb94-greenbook,2,,3M0,200623,ESEA Title I,323682944.00
124,hb94,2001,actual,hb94-greenbook,2,,3M1,200678,ESEA Innovative Education,13675128.00
124,hb94,2001,actual,hb94-greenbook,2,,3M2,200680,Individuals with Disabilities Education A,158263935.00
124,hb94,2001,actual,hb94-greenbook,2,,3N7,200627,School-To-Work,5596364.00
124,hb94,2001,actual,hb94-greenbook,2,,3R3,200654,Goals 2000,21447976.00
124,hb94,2001,actual,hb94-greenbook,2,,3S2,200641,Tech Literacy Transfer,13320001.00
124,hb94,2001,actual,hb94-greenbook,2,,3T4,200613,Public Charter Schools,3581161.00
124,hb94,2001,actual,hb94-greenbook,2,,3T5,200625,Coordinated School Health,11249.00
124,hb94,2001,actual,hb94-greenbook,2,,3T6,200611,Class Size Reduction,47245533.00
124,hb94,2001,actual,hb94-greenbook,2,,3U2,200662,Teacher Quality Enhancement Grants,885552.00
124,hb94,2001,actual,hb94-greenbook,2,,3U3,200665,Reading Excellence Grant Program,11587216.00
124,hb94,2001,actual,hb94-greenbook,2,,3U6,200675,Provision 2 & 3 Grant,195724.00
124,hb94,2001,actual,hb94-greenbook,2,,452,200638,Miscellaneous Revenue,362265.00
124,hb94,2001,actual,hb94-greenbook,2,,454,200610,Guidance & Testing,434712.00
124,hb94,2001,actual,hb94-greenbook,2,,455,200608,Commodity Foods,8408290.00
124,hb94,2001,actual,hb94-greenbook,2,,4D1,200602,Ohio Prevention/Education Resource C,128418.00
124,hb94,2001,actual,hb94-greenbook,2,,4L2,200681,Teacher Certification and Licensure,4399677.00
124,hb94,2001,actual,hb94-greenbook,2,,4M4,200637,Emergency Services Telecommunicatio,20366.00
124,hb94,2001,actual,hb94-greenbook,2,,4R7,200695,Indirect Cost Recovery,2622415.00
124,hb94,2001,actual,hb94-greenbook,2,,4V7,200633,Interagency Vocational Support,445158.00
124,hb94,2001,actual,hb94-greenbook,2,,596,200656,Ohio Career Information System,415970.00
124,hb94,2001,actual,hb94-greenbook,2,,598,200659,Auxiliary Services Mobile Unit,1493484.00
124,hb94,2001,actual,hb94-greenbook,2,,5B1,200651,Child Nutrition Services,51067.00
124,hb94,2001,actual,hb94-greenbook,2,,5H3,200687,School District Solvency Assistance,3846000.00
124,hb94,2001,actual,hb94-greenbook,2,,620,200615,Educational Grants,682011.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200100,Personal Services,12074656.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200320,Maintenance and Equipment,8994194.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200406,Head Start,100707798.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200408,Public Preschool,19421348.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200410,Professional Development,28399477.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200411,Family and Children First,10436510.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200416,Vocational Education Match,2222334.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200420,Technical Systems Development,6318470.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200421,Alternative Education Programs,19820361.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200422,School Management Assistance,979884.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200424,Policy Analysis,578388.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200425,Tech Prep Administration,2173151.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200426,Ohio Educational Computer Network,37900112.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200427,Academic Standards,620821.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200431,School Improvement Models,28409374.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200432,School Conflict Management,573083.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200437,Student Proficiency,14294054.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200441,American Sign Language,148387.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200442,Child Care Licensing,1459886.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200445,OhioReads Administration/Volunteer S,4146708.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200446,Management Information System,14396653.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200447,GED Testing/Adult High School,1289211.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200450,Summer Institute for Reading Interventi,627702.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200455,Community Schools,2336946.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200500,School Finance Equity,33407695.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200501,Base Cost Funding,3804827428.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200502,Pupil Transportation,310276105.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200503,Bus Purchase Allowance,38614950.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200505,School Lunch Match,9623241.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200509,Adult Literacy Education,10019630.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200511,Auxiliary Services,117725453.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200513,Summer Intervention,28999995.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200514,Post-Secondary/Adult Career-Technic,22349060.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200520,Disadvantaged Pupil Impact Aid,340906643.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200521,Gifted Pupil Program,43315449.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200524,Educational Excellence and Competenc,11730966.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200532,Nonpublic Administration Cost Reimbur,51327971.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200533,School-Age Child Care,1400849.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200534,Desegregation Cost,7095107.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200540,Special Education Enhancements,132556391.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200545,Career-Technical Education Enhancem,29326745.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200546,Charge-Off Supplement,12735476.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200547,Power Equalization,32039506.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200551,Reading Improvement,1699175.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200552,County MR/DD Boards Vehicle Purcha,1522916.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200553,County MR/DD Boards Transportation,8114355.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200558,Emergency Loan Interest Subsidy,5367627.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200566,OhioReads Grants,25062720.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200570,School Improvement Incentive Grants,10025000.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200572,Teacher Incentive Grants,624500.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200573,Character Education,1100000.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200574,Substance Abuse Prevention,2570000.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200901,Property Tax Allocation,661412414.00
124,hb94,2001,actual,hb94-greenbook,2,,GRF,200906,Tangible Tax Exemption-Education,66208453.00
124,hb94,2002,enacted,hb94-greenbook,1,,006,200689,Hazardous Waste Removal,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,017,200612,Base Cost Funding,604000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,017,200670,School Foundation-Basic Allowance,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,017,200671,Special Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,017,200672,Vocational Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,017,200682,Lease Rental Payments Reimbursemen,29722100.00
124,hb94,2002,enacted,hb94-greenbook,1,,017,200694,Bus Purchase One-Time Supplement,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,018,200649,Disability Access Project,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,018,200669,Judgment Loan,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,020,200620,Vocational School Building Assistance,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,053,200900,School District Property Tax Replacem,102000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,138,200606,Information Technology,6629469.00
124,hb94,2002,enacted,hb94-greenbook,1,,309,200601,Educationally Disadvantaged,20759222.00
124,hb94,2002,enacted,hb94-greenbook,1,,366,200604,Adult Basic Education,17527286.00
124,hb94,2002,enacted,hb94-greenbook,1,,367,200607,School Food Services,10089884.00
124,hb94,2002,enacted,hb94-greenbook,1,,368,200614,Veterans' Training,648514.00
124,hb94,2002,enacted,hb94-greenbook,1,,369,200616,Vocational Education,8000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,370,200624,Education of Exceptional Children,1364246.00
124,hb94,2002,enacted,hb94-greenbook,1,,371,200631,EEO Title IV,1155361.00
124,hb94,2002,enacted,hb94-greenbook,1,,374,200647,ESEA Consolidated Grants,110094.00
124,hb94,2002,enacted,hb94-greenbook,1,,376,200653,Job Training Partnership Act,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,378,200660,Math/Science Technology Investments,12696055.00
124,hb94,2002,enacted,hb94-greenbook,1,,3C5,200661,Federal Dependent Care Programs,18189907.00
124,hb94,2002,enacted,hb94-greenbook,1,,3D1,200664,Drug Free Schools,20621375.00
124,hb94,2002,enacted,hb94-greenbook,1,,3D2,200667,Honors Scholarship Program,2454688.00
124,hb94,2002,enacted,hb94-greenbook,1,,3E2,200668,AIDS Education Project,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,3H9,200605,Head Start Collaboration Project,250000.00
124,hb94,2002,enacted,hb94-greenbook,1,,3L6,200617,Federal School Lunch,175274000.00
124,hb94,2002,enacted,hb94-greenbook,1,,3L7,200618,Federal School Breakfast,45746000.00
124,hb94,2002,enacted,hb94-greenbook,1,,3L8,200619,Child and Adult Care Programs,60257639.00
124,hb94,2002,enacted,hb94-greenbook,1,,3L9,200621,Vocational Education Basic Grants,43613582.00
124,hb94,2002,enacted,hb94-greenbook,1,,3M0,200623,ESEA Title I,320505063.00
124,hb94,2002,enacted,hb94-greenbook,1,,3M1,200678,ESEA Innovative Education,13595978.00
124,hb94,2002,enacted,hb94-greenbook,1,,3M2,200680,Individuals with Disabilities Education A,186000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,3N7,200627,School-To-Work,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,3P9,200686,SRRC/FRC Evaluation Project,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,3R3,200654,Goals 2000,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,3S2,200641,Tech Literacy Transfer,15183430.00
124,hb94,2002,enacted,hb94-greenbook,1,,3S7,200673,Child Care School Age,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,3T4,200613,Public Charter Schools,4887260.00
124,hb94,2002,enacted,hb94-greenbook,1,,3T5,200625,Coordinated School Health,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,3T6,200611,Class Size Reduction,63000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,3U2,200662,Teacher Quality Enhancement Grants,1300501.00
124,hb94,2002,enacted,hb94-greenbook,1,,3U3,200665,Reading Excellence Grant Program,10018756.00
124,hb94,2002,enacted,hb94-greenbook,1,,3U6,200675,Provision 2 & 3 Grant,191050.00
124,hb94,2002,enacted,hb94-greenbook,1,,452,200638,Miscellaneous Revenue,1045000.00
124,hb94,2002,enacted,hb94-greenbook,1,,454,200610,Guidance & Testing,940636.00
124,hb94,2002,enacted,hb94-greenbook,1,,455,200608,Commodity Foods,10000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,4D1,200602,Ohio Prevention/Education Resource C,345000.00
124,hb94,2002,enacted,hb94-greenbook,1,,4L2,200681,Teacher Certification and Licensure,4684143.00
124,hb94,2002,enacted,hb94-greenbook,1,,4M4,200637,Emergency Services Telecommunicatio,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,4N5,200639,Impact II,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,4R7,200695,Indirect Cost Recovery,3942779.00
124,hb94,2002,enacted,hb94-greenbook,1,,4V7,200633,Interagency Vocational Support,695197.00
124,hb94,2002,enacted,hb94-greenbook,1,,4Y5,200697,Supplemental School Assistance,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,596,200656,Ohio Career Information System,743217.00
124,hb94,2002,enacted,hb94-greenbook,1,,598,200659,Auxiliary Services Mobile Unit,1328910.00
124,hb94,2002,enacted,hb94-greenbook,1,,5B1,200651,Child Nutrition Services,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,5F8,200645,Textbooks/Instructional Materials,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,5H3,200687,School District Solvency Assistance,24000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,620,200615,Educational Grants,1525000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200100,Personal Services,11819828.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200200,Maintenance,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200300,Equipment,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200320,Maintenance and Equipment,5052866.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200406,Head Start,98843825.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200408,Public Preschool,19506206.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200410,Professional Development,23463829.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200411,Family and Children First,3550000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200412,Driver Education Administration,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200415,Consumer Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200416,Vocational Education Match,2381738.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200417,Professional Development,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200420,Technical Systems Development,6000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200421,Alternative Education Programs,18000000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200422,School Management Assistance,2185675.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200423,Teacher Recruitment,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200424,Policy Analysis,642756.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200425,Tech Prep Administration,2431012.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200426,Ohio Educational Computer Network,39871927.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200427,Academic Standards,8474999.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200429,Local Professional Development Block,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200431,School Improvement Models,15850000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200432,School Conflict Management,626496.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200433,Reading/Writing Improvement,18962948.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200437,Student Proficiency,23692045.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200438,Safe Schools,2050000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200441,American Sign Language,232073.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200442,Child Care Licensing,1517751.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200443,DeRolph Litigation Expenses,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200444,Professional Recruitment,1917000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200445,OhioReads Administration/Volunteer S,5485440.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200446,Management Information System,16479636.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200447,GED Testing/Adult High School,2038678.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200450,Summer Institute for Reading Interventi,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200455,Community Schools,4728935.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200500,School Finance Equity,23560125.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200501,Base Cost Funding,4273654781.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200502,Pupil Transportation,334183786.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200503,Bus Purchase Allowance,36735279.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200504,Special Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200505,School Lunch Match,9639000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200507,Vocational Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200509,Adult Literacy Education,8628000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200511,Auxiliary Services,122782475.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200512,Driver Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200513,Summer Intervention,31900000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200514,Post-Secondary/Adult Career-Technic,23240243.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200519,Pilot Scholarship Program,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200520,Disadvantaged Pupil Impact Aid,360149743.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200521,Gifted Pupil Program,45930131.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200524,Educational Excellence and Competenc,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200525,Parity Aid,99813832.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200526,Vocational Education Equipment Repla,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200532,Nonpublic Administration Cost Reimbur,53533703.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200533,School-Age Child Care,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200534,Desegregation Cost,500000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200538,Discovery Project Match,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200540,Special Education Enhancements,139006701.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200541,Peer Review,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200542,National Board Certification,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200543,Entry Year Programs,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200544,Individual Career Plan and Passport,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200545,Career-Technical Education Enhancem,21673574.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200546,Charge-Off Supplement,39191433.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200547,Power Equalization,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200551,Reading Improvement,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200552,County MR/DD Boards Vehicle Purcha,1666204.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200553,County MR/DD Boards Transportation,9575910.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200558,Emergency Loan Interest Subsidy,4500000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200560,Interactive Communication Information,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200566,OhioReads Grants,27148000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200568,Adolescent Pregnancy Program,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200570,School Improvement Incentive Grants,837500.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200572,Teacher Incentive Grants,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200573,Character Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200574,Substance Abuse Prevention,1948200.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200577,Preschool Special Education,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200580,Bethel School Clean-Up,65000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200589,Special Education Aides,0.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200901,Property Tax Allocation,707700000.00
124,hb94,2002,enacted,hb94-greenbook,1,,GRF,200906,Tangible Tax Exemption-Education,73500000.00
124,hb94,2003,enacted,hb94-greenbook,1,,006,200689,Hazardous Waste Removal,0.00
124,hb94,2003,enacted,hb94-greenbook,1,,017,200612,Base Cost Funding,596000000.00
124,hb94,2003,enacted,hb94-greenbook,1,,017,200670,School Foundation-Basic Allowance,0.00
124,hb94,2003,enacted,hb94-greenbook,1,,017,200671,Special Education,0.00
