fiscal_year,irn,district,enrolled_adm,special_education_1,special_education_2,special_education_3,special_education_4,special_education_5,special_education_6,english_learner_1,english_learner_2,english_learner_3,gifted_k_8,gifted_9_12,career_technical_1,career_technical_2,career_technical_3,career_technical_4,career_technical_5,school_buildings
2026,048751,Huber Heights City,5503.101551,107.086995,545.496579,42.312074,8.047991,46.142333,126.957161,126.260469,476.74392,57.304654,321.758843,192.323841,71.024211,0,0,9.212522,0,8
2026,048777,Morgan Local,1485.044846,24.778762,164.462773,10.438277,3.840491,16.280036,31.734464,0,2.98125,1,94.413954,113.281403,79.758484,8.530446,0,0,0,5
2026,048793,Cardington-Lincoln Local,873.332865,27.844722,89.624249,7.449359,2.405264,6.428125,22.690489,0.657895,0.894896,0,56.636034,35.813176,38.751469,1.642723,0,8.078381,0,3
2026,048801,Highland Local,1602.199324,30.018963,165.934532,4.847663,3.239754,5.086066,30.706339,1,7.364754,4,170.104549,107.199725,24.099004,12.444757,0,0,0,3
2026,048819,Northmor Local,965.800769,19.923341,95.423624,6.286084,1,7.222728,11.526346,0.716627,0,2,94.184262,45,9.72625,0,4.393842,2.088688,5.61794,2
2026,048835,East Muskingum Local,2018.813873,63.451699,191.719535,5.510976,1,16.560543,25.095216,0.718673,1,1,159.839987,117.651151,14.902143,6.467337,0,15.980126,13.327951,5
2026,048843,Franklin Local,1694.659344,27.586197,225.957221,5.409089,0.982213,22.266792,34.254849,0,0,0,64.868813,48.985158,8.800919,0.401021,0,0,0,4
2026,048850,Maysville Local,1711.735403,63.206505,205.579158,3.745661,0,10.446218,26.41495,0,0,0,89.65009,72.554867,92.89822,15.876475,0,10.909296,0,3
2026,048876,Tri-Valley Local,2718.077206,114.583839,275.295386,9.470158,0,27.285542,40.755304,1,1,3,71.6156,1,7.91078,0,0,0,8.111223,6
2026,048884,West Muskingum Local,1609.438628,28.14556,107.457498,7.987111,0,10,25.979195,4.067948,9,2,137.581348,72.239754,14.271254,0,0,0,11.160646,3
2026,048900,Noble Local,910.406892,19.413957,76.973691,5.220483,0,7,8.700031,0,0,0,51.384274,25.089986,23.838047,1.439753,0,0,4.086333,2
2026,048926,Benton Carroll Salem Local,1249.703111,37.675186,146.019745,5.643867,0,7.070644,8.440993,0.112073,0.065189,0,79.901566,38.93272,3.293888,0,0,0,0,3
2026,048934,Danbury Local,476.473432,13.081265,65.558181,1.487104,1.056934,5.137226,2.480578,0,2,0,52.832055,35,1.94186,0,0,0,0,3
2026,048942,Genoa Area Local,1182.473496,25.162351,75.088758,4.528759,1,4.87,12.310759,0,0,0,83.497903,51.097265,0,0,0,0,0,3
2026,048959,Middle Bass Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,048967,North Bass Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,048975,Put-In-Bay Local,62.987808,1,4.445715,0,0,0,0.785714,0,0,0,7,5,0,0,0,0,0,2
2026,048991,Antwerp Local,601.771175,5.050999,70.572884,2.314186,0,1,8.854243,0,1,0,70.950737,25.999999,0,0,0,0,0,3
2026,049031,Wayne Trace Local,857.360033,14.046401,92.839743,2.060453,0.793192,5.924057,11.634428,1,2,7,78.747661,43.589712,9.36572,1.24074,0,0,0,3
2026,049056,Northern Local,2143.173031,58.159509,195.444571,15.204529,1,17.06481,38.604052,0,2.415634,2,87,125.470163,40.31484,0.54956,0,0,1.160669,5
2026,049064,Southern Local,557.333168,17.548371,96.432672,4.980849,0,3.86,15.679272,0,0,0,48.518549,19.279243,8.156751,0,0,0,0,2
2026,049080,Logan Elm Local,1570.007064,16.059832,188.747593,4.303029,1.98228,15.371145,28.608444,0,0.279188,3,128.244001,68.010748,14.85113,18.617655,0,0,0,2
2026,049098,Teays Valley Local,4334.306364,70.180258,637.540878,18.235838,5.468208,22.773622,107.621941,12.479021,36.507408,11.757548,391.12924,258.792862,76.986362,0,0,0,0,8
2026,049106,Westfall Local,1233.130552,20.03484,124.101386,5.162678,0.66504,3.791812,26.199834,1,0,0,86.44859,64.990403,0,0,0,0,0,3
2026,049122,Eastern Local School District,725.264792,11.897945,67.677131,6,0,1.495487,12.903054,0,0,0,53.370077,48,9.055955,0,0,0,0,4
2026,049130,Scioto Valley Local,1133.569515,21.555659,131.025898,6.569219,0,18.16468,21.724738,0.36246,0.356972,0,99.686972,77.238912,13.676026,0,0,0,0,2
2026,049148,Waverly City,1594.187288,44.040376,195.379206,11.972096,0,11.642961,30.461166,3.143047,5.399449,0,113.375247,110.457192,0,0,0,0,17.779566,4
2026,049155,Western Local,663.668196,26.097462,65.013963,1,0.573406,6.791323,10.948234,0,0,0,39.292783,33.22754,3.064723,0,0,0,0,3
2026,049171,Aurora City,2821.41472,21.185138,246.99983,11.439711,1,25.323626,54.513252,12.130805,46.69447,30.641821,333.067295,223.111256,5.9183,8.886255,0,0,0,5
2026,049189,Crestwood Local,1232.883153,21.071007,121.51651,8.682377,0,13.899408,26.094021,7.010382,3.794737,0,97.866865,71.326901,5.411736,3.500506,4.666663,0,27.058702,3
2026,049197,Field Local,1932.98075,42.765717,175.094092,6.892189,2.957576,11.843373,37.013764,19.583206,47.00177,9.795181,173.02373,104.5069,0,0,0,0,10.343323,4
2026,049205,James A Garfield Local,1116.949364,28.349304,102.28117,5.946428,0,9,15.537136,2.86237,3.440475,2,61.342566,69.150905,0,0,0,0,0.068519,3
2026,049213,Rootstown Local,914.41483,20.437657,96.83263,5.432748,0,0.461988,7.775481,5.695906,6,2,85.709519,54.141339,0,0,0,0,5.507103,3
2026,049221,Southeast Local,1384.205957,20.409317,97.530723,8.504631,0,7.71282,20.153255,1.902564,1.697436,2,89.635897,55.035897,22.441435,0,0,0,6.654309,4
2026,049239,Streetsboro City,1858.157036,23.258808,156.421295,10.564354,1,13.670622,38.911299,10.646886,34.597323,7.054217,70,57,13.847546,0,0,0,0,4
2026,049247,Waterloo Local,717.201133,22.805375,77.171614,10.113734,0,10.479361,15.029526,3.416064,3,2,42.111281,21.994118,0,0,0,0,0,3
2026,049270,National Trail Local,877.314127,15.149427,101.430276,5.095118,1,8.157144,16.21542,0,0,0,40.310994,33.37,0,0,5.365001,0,8.000021,3
2026,049288,Preble Shawnee Local,1181.00013,16.3722,152.724133,2,0.256439,4.749382,21.277956,0,1,0,43.178873,60.953519,6.952361,0,9.163722,0,0,3
2026,049296,Twin Valley Community Local,689.014538,6.929343,65.176694,6.699311,2,4.42069,21.059298,0,1,1,36.68138,12.44,0,0,0,0,0,3
2026,049312,Columbus Grove Local,687.520224,10.902364,62.896452,4,0.829435,10.917745,15.925039,2,0,0,44.229804,32.035064,8.264815,0.398148,0,0,0,3
2026,049320,Continental Local,483.829446,9.72556,55.235823,3.646502,0,7.381003,9.005961,1.102768,1.942299,2,58.797089,17,3.504453,0,0,0,6.873922,2
2026,049338,Jennings Local,326.742474,2.950556,28.185364,0.508147,0.966406,2,4,0,0,0,48.631656,21,0.675925,0,0,0,0,2
2026,049346,Kalida Local,597.263248,11.178325,37.813095,0,0,3,1.483611,0,0,0,67.975,38,23.999617,0,0,0,0,2
2026,049353,Leipsic Local,641.958539,19.953187,84.431184,4.999929,0,2.951267,5.343042,4.566744,33.075363,4,21.628464,15.45,18.85144,5.30812,0,49.405388,9.960577,2
2026,049361,Miller City-New Cleveland Local,518.92316,10.31046,32.445762,1,0,3.952106,5,2.119486,0,0,94.989515,66.673123,29.859119,2.591464,0,38.550647,0,3
2026,049379,Ottawa-Glandorf Local,1421.663089,22.431451,184.546806,11.441372,0,6.693596,15.61405,0.903226,1,1,108.903232,67.8,57.795468,6.683237,0,81.554545,0.270371,3
2026,049387,Ottoville Local,483.461485,9.869493,41.303606,1.827683,0,6.918547,6.332387,0,0,0,86.108599,55.60141,0,0,0,0,8.062251,2
2026,049395,Pandora-Gilboa Local,499.94585,7.843059,55.523502,1,1,9.16379,7.260849,0,2.993934,2,41.056931,28,11.298961,0.398148,0,0.246988,0,3
2026,049411,Clear Fork Valley Local,1428.745846,31.244581,195.465241,8.64439,0,7.046244,27.537078,0,1,0,135.97764,86.979891,56.702397,0,0,0,11.776672,4
2026,049429,Crestview Local,834.207909,15.38514,90.310597,0,2,4.658687,9.094642,0.047479,5,0,85.753929,58.257531,21.905016,0,0,0,4.848716,3
2026,049437,Lexington Local,2146.143517,23.745212,219.686733,5.077711,6.000985,13.639122,48.662729,3.444539,6,2,300.22743,129.364422,0.45926,0,0,0.105967,0,5
2026,049445,Lucas Local,393.168864,10.885516,20.991625,1.719047,0,0,2,0,0,0,35.338284,28.649497,0,0,0,0,0,3
2026,049452,Madison Local,2444.161838,47.718469,314.393361,27.880569,2.087824,33.292888,51.163165,0.808081,0,0,188.551728,90.592851,119.866184,59.949592,10.790267,9.230527,1.946879,5
2026,049460,Plymouth-Shiloh Local,595.916413,19.472455,69.886464,4.442419,1,3.036473,5.93679,0,0,0,46.49635,19,14.692262,0,0,0,1.791153,3
2026,049478,Ontario Local,1855.216788,17.629547,128.715963,7.169544,3.19093,7.433984,22.472041,4.187321,11.98806,5,237.649239,115.270343,32.346702,0,0,0,17.747787,3
2026,049494,Adena Local,1015.366975,25.965844,94.411755,6.23527,1,2.130597,8.235016,0,0,0,55.923383,35.824627,16.597509,4.826412,0,0,8.736495,3
2026,049502,Huntington Local,982.452182,23.073687,90.396376,11.980897,0,9.755182,15.67282,0,0,0,116.716753,50.78098,5.261892,0,0,0,0,3
2026,049510,Paint Valley Local,678.234723,14.945596,43.855379,1,1,2.334165,13.14056,0,0,1,26.048529,12.207935,0,0,0,0,0,3
2026,049528,Southeastern Local,891.802076,30.791282,98.501101,2.006018,1.329169,13.287628,13.724607,0,0,0,19.734248,4.681072,2.425259,0,0,0,0,3
2026,049536,Union-Scioto Local,1968.97013,31.626168,191.25914,10.37783,0,7.472873,35.604748,3.350399,7.318396,1.87,111.629942,44.922575,31.149081,8.386575,0,0,0,3
2026,049544,Zane Trace Local,1161.430307,28.890687,130.738864,7.549268,1.492068,8.888659,15.562924,0,3,0,39.430403,28.804239,0,0,0,0,0,3
2026,049569,Lakota Local,860.442834,21.275996,76.324077,1.779932,0.11346,0,6.204811,0,1,0,42.271319,22.755489,4.277811,0,0,0.121275,0,3
2026,049577,Woodmore Local,866.133952,12.129387,82.009561,5.86491,0,5.058166,19.518581,0.04479,0.949665,1,79.390788,47.893409,4.784163,0,0,0,0,3
2026,049593,Bloom-Vernon Local,734.192849,14.97366,55.679838,7.122532,0.525279,11.779404,13.223901,1,1,2,23.240128,9.87,0,0,0,0,0,2
2026,049601,Clay Local,568.617239,7.278639,49.687649,10.139224,0.718069,5.532478,12.358804,0,1,0,41.990629,12.195617,0,0,0,0,0,3
2026,049619,Green Local,466.050948,11.395931,30.25395,2.589181,0.933916,1.87,8.056909,0,1,0,6.803916,6.53466,0,0,0,0,0,2
2026,049627,Minford Local,1112.219928,11.838028,135.780953,14.351063,0,18.698537,15.156952,2,2.776415,0,37.836095,55.295956,0,0,0,0,7.815815,3
2026,049635,Northwest Local,1075.514855,37.670064,84.687547,6.285499,1,8,24.750784,0,0,0,61.159046,38.84451,0,0,0,0,14.25381,3
2026,049643,Valley Local,954.382734,22.128442,67.499216,6.902981,0,13.880145,11.958662,0,0,0,38.589948,59.79,0,0,0,0,0,3
2026,049650,Washington-Nile Local,1062.376489,42.36717,95.226012,14.833436,0,11.863982,41.947403,0,0,0,53.986913,38.456204,0,0,0,0,0,3
2026,049668,Wheelersburg Local,1489.229147,12.68857,91.169181,8.076893,2,10.657262,27.637134,2.80521,9.902605,1,41.30927,54.702659,0,0,0,0,0,3
2026,049684,Seneca East Local,766.013695,29.101381,56.440015,0.712186,0,1,5.256757,0.999999,0,1,79.704123,42.437295,17.659855,0,0,6.460703,0,3
2026,049700,Hopewell-Loudon Local,726.07532,14.87991,60.953129,0,0,1,6.956651,0,0,0,103.080566,51.436526,0,0,0,0,0,2
2026,049718,New Riegel Local,377.422574,9.090018,25.313256,2.055293,1,1.938526,4.706994,0,0,0,73.209948,31.14,0,0,0,0,0,2
2026,049726,Old Fort Local,579.673669,8.159956,62.423983,1.503829,1,1,10.298589,0,0,0,42.737478,23.93318,15.078218,0,0,0,0,2
2026,049759,Anna Local,1072.440994,39.374483,61.41987,0.75,1,14.458775,10.181944,0.886228,1,1,136.105938,112.998468,27.571957,0,0,0,14.19174,3
2026,049767,Botkins Local,588.703448,19.075546,36.738354,1.240328,0,7,5.976893,0,1.999999,0,82.053548,51.255305,8.772851,0,0,0,10.332742,2
2026,049775,Fairlawn Local,485.552743,11.971052,47.804772,1.890089,1,2.940109,6.29497,1,1,0,55.230138,30.80296,0,0,0,0,0,2
2026,049783,Fort Loramie Local,665.42605,16.337508,42.086371,1.463925,0,4,2.975526,0,0,0,164.657269,78.516908,0,0,0,0,0,2
2026,049791,Hardin-Houston Local,670.674016,17.373654,57.573731,8.356708,1,3.824034,12.684568,0,0,0,55.056429,38.48,0,0,0,0,7.279754,2
2026,049809,Jackson Center Local,476.853948,6.26487,57.641164,1.88,0,4,7.388187,0,0,0,45.339745,27.963522,0,0,0,0,0,2
2026,049817,Russia Local,401.69902,4.376536,17.59679,0.530032,0,1.88,3,0,0,0,100.238972,54.08234,0,0,0,0,0,2
2026,049833,Canton Local,1610.447359,43.5181,173.285727,10.045336,0,10.116254,32.371981,1.106373,5.25785,0.858823,119.365433,73.533334,69.691581,23.852927,28.826137,51.04579,9.71246,3
2026,049841,Fairless Local,1229.413112,46.136136,103.507737,8.51315,1,6.719298,30.334368,1.064327,1.91228,0,115.842102,58.94152,0,0,0,0,0,3
2026,049858,Jackson Local,5721.04229,67.498572,533.622795,25.179121,5,33.367346,89.963531,24.046232,68.837208,20.063953,928.546489,748.834538,58.493797,29.404859,0,2.850924,34.78312,6
2026,049866,Lake Local,3285.733593,31.839705,268.337683,13.30148,3,21.247572,51.40169,12.675798,35.707,9,454.681947,329.956872,92.22373,53.427296,9.99267,12.260472,0,3
2026,049874,Louisville City,2663.261809,58.136377,305.946281,7.329458,2,15.293009,43.603702,4.380952,11.719956,0,216.389236,166.994048,9.262092,18.097304,0,0.272222,0,4
2026,049882,Marlington Local,1837.557473,37.617155,151.604891,9.37719,1,5,26.0261,7.879322,8.329411,1,130.980576,77.970588,63.338407,16.170915,8.445315,0.248863,0,5
2026,049890,Minerva Local,1623.94055,44.788233,123.82596,8.767941,1.658824,14.311764,35.915756,0.405882,0,0,146.066694,72.909122,0,0,0,0,0,3
2026,049908,Northwest Local,1627.826937,22.573864,164.837299,8.202216,0,9.327013,23.621845,0,1,3,181.01906,98.8,0.5,0,0,0,0,4
2026,049916,Osnaburg Local,844.649812,9.985248,73.870696,4.873156,0,3.560472,8.312685,0,0.517857,0,76.047196,40.004602,24.451267,8.362143,0,4.187744,0,3
2026,049924,Perry Local,3966.9372,35.61035,333.67805,20.479525,3.71875,15,59.888323,9.978769,28.966171,4,499.683935,421.674608,129.347047,53.053529,0,187.626976,25.401509,6
2026,049932,Plain Local,5671.940808,57.20378,537.05037,28.43726,5,41.798158,128.325271,22.844305,55.705288,18,667.956565,423.759002,169.129134,93.690598,0,28.326451,0,9
2026,049940,Sandy Valley Local,1208.273251,26.307691,116.733439,3.627219,1.266272,8.189349,26.154885,1.029586,4.765688,0,114.112425,57.278106,21.319534,15.923075,7.35339,10.180703,0,3
2026,049957,Tuslaw Local,1270.687388,31.859274,103.373271,4.510139,0.85,3.872727,8.347059,2,1.164706,1,99.617648,37.799999,5.243019,0,0,0,0,3
2026,049973,Woodridge Local,1839.771338,22.076923,186.240722,19.007553,0,9.781064,47.394119,21.165675,57.573968,11.266272,136.105794,106.831293,7.639226,7.905225,7.051859,4.453755,7.391194,4
2026,049981,Copley-Fairlawn City,2620.796564,31.684044,223.478849,14.945291,2.375723,12.590338,51.526837,23.730679,40.891329,28.44501,467.408328,246.880106,24.27833,18.051758,0,4.188892,10.817924,5
2026,049999,Coventry Local,1398.115769,31.146843,190.87911,5.620764,1,8.508571,25.911243,4.255905,15.390664,9,74.771417,57.934153,0,0,9.832635,0,0,3
2026,050005,Manchester Local,1173.829789,19.300812,126.958969,0.208333,1,2.880952,12.432904,0,0,0,113.701752,81.365672,0,0,2.320833,0,8.401983,3
2026,050013,Green Local,3742.404502,43.49146,381.086969,13.257726,3.474576,20.460768,67.818533,8.909856,30.158193,13.011299,556.581531,291.35259,0,0,0,0,0,5
2026,050021,Hudson City,4225.069594,37.456139,406.971586,25.200145,1,28.786851,64.317824,21.862572,60.228072,49.456139,899.421008,628.887878,15.667739,18.265494,0,12.150088,3.568834,5
2026,050039,Mogadore Local,661.201821,12.765715,74.994282,2.708572,3,7,8.72,0,0,1,65.874286,32.862856,0,0.37963,0.539684,0,9.52925,3
2026,050047,Nordonia Hills City,3155.131286,57.703136,286.116487,21.64734,0,20.705894,54.535571,8.974836,30.432334,24.472389,373.043242,247.167358,11.600975,0,0,0,0,7
2026,050054,Revere Local,2711.341919,12.418127,140.76842,11.327258,2.309942,9.391813,48.446038,5.000001,9.5,25.649123,466.604715,350.677037,0,0,0,0,7.704898,4
2026,050062,Springfield Local,1597.423803,32.299052,205.137735,16.736679,2,16.449727,33.696243,7.996069,23.605896,9,82.537208,36.854568,0,0,10.286606,0,1.690092,3
2026,050070,Twinsburg City,3605.614057,33.183436,300.78259,28.124719,1,9.846154,60.679953,31.437859,87.693837,60.905325,546.84023,295.849666,0,0,0,0,0,5
2026,050096,Bloomfield-Mespo Local,191.87968,2.245837,30.337608,2.893567,0,0,0,19.365009,17.970717,2,6,5,0,0,0,0,0,2
2026,050112,Bristol Local,423.376914,6.073936,58.623688,2.5,1,5,4,8,9.553237,3,29.623474,25.85364,0,0,0,0,0,2
2026,050120,Brookfield Local,962.187414,23.508432,78.299849,18.56911,0,10.071136,9.986214,0,3,2,48.513873,50.321522,11.999853,2.036413,2.297093,2.274265,0,3
2026,050138,Champion Local,1147.285647,12.249057,91.257392,8.01189,1.651727,7.14541,14.433853,4,9.748154,4,140.028617,85.652501,2.933376,0,0,2.803843,0,3
2026,050153,Mathews Local,581.566086,15.426035,51.609873,8.341177,1,2,7.91018,0,0,0,56.804735,47.198131,0,0,0,0,0,4
2026,050161,Howland Local,2209.354657,32.544958,177.200287,11.496583,0,10.219194,38.130183,6.365731,14.407794,4,255.732041,146.200967,0,0,11.628794,10.483204,15.760621,5
2026,050179,Joseph Badger Local,551.538033,25.712833,78.125374,1.130002,1,8.597971,5.079654,0,0,0,40.056061,31.890849,0,0,0,0,0,3
2026,050187,Lakeview Local,1451.626002,22.30544,94.994707,8.298067,0,5.740872,20.538692,4.616157,3.241077,5,179.075374,138.533758,15.4639,3.862547,0,0,0,3
2026,050195,Liberty Local,1061.841782,26.745358,116.538233,12.703095,0,15.111246,12.064518,8.666767,19.648021,2,43.733893,40.308993,15.161432,0,9.194945,0,0,3
2026,050203,Lordstown Local,382.062742,10.839806,38.766009,8.556534,0.956874,1,6.944552,0,4,0,29.43162,23,1.700011,0,0,1.722236,0,2
2026,050211,Maplewood Local,604.658474,13.614346,41.163902,8.958794,1,8.863967,7.279759,1,1,0,91.25171,33.965111,0,0,0,0,0,2
2026,050229,McDonald Local,698.40619,22.937115,38.561619,9.336535,0,1.379788,11.697467,0,0,0,39.888512,47.907707,0,0,0,0,0,2
2026,050237,Southington Local,414.878557,5.113208,35.052498,6.584944,0,9.692308,3.981932,6,7.024826,5,46.157937,26.839131,0,0,0,2.97806,0,3
2026,050245,LaBrae Local,991.550449,15.055879,83.763044,12.251332,1,8.521457,11.392661,0,2.252279,0,74.709078,64.294129,0,0,7.054909,0,5.12939,4
2026,050252,Weathersfield Local,866.832846,21.554157,91.819295,4.137321,0,7.525295,15.344679,1.265484,0,2,81.482337,56.1815,0,0,12.705686,8.684733,0,2
2026,050278,Garaway Local,1059.362353,20.277702,96.503632,6,0.914998,8,6,12.517578,27.748108,7,33.963957,37,0,0,0,0,0,5
2026,050286,Indian Valley Local,1576.563921,26.292208,142.457329,10.023191,0.987941,10.72217,14.487941,0,1,0,107.511124,87.933674,55.985119,4.442344,0,0,0,4
2026,050294,Strasburg-Franklin Local,482.964796,7.059823,52.931049,0,0,4.7311,5.011782,5.099581,18.139519,0,53.141571,31.122038,5.190693,0,0,0,0,2
2026,050302,Tuscarawas Valley Local,1205.090434,27.656708,62.101147,2.433337,0,7.805876,14.962261,1,1,2,69.304009,77.621893,0.893062,0,0,0,0,2
2026,050328,Fairbanks Local,1037.994302,24.58198,90.474704,5.381386,0,3,14.932044,2,2.5,3.302008,147.044922,102.192131,7.872815,0,0,0,15.158592,3
2026,050336,North Union Local School District,1312.780219,23.91237,147.324715,9.320383,1,3.568636,16.978445,1,2.483785,0,134.068169,62.07108,66.042305,0,0,13.23333,0,3
2026,050351,Crestview Local,840.160074,31.353848,83.19065,2.527273,0,6.446279,6.268202,0,1,0,79.588321,39.975999,9.638066,0,0,0,0,4
2026,050369,Lincolnview Local,811.303625,24.403759,69.55395,6.418308,1,4.323951,10.293813,0,1,0,95.260027,42.846174,10.081863,0,0,0,0,2
2026,050393,Vinton County Local,1549.55344,40.113033,189.312713,1.574434,1.449672,21.163607,20.690684,0,0,0,73.160819,126.531821,18.759128,4.218141,0,2.037728,6.980582,5
2026,050419,Carlisle Local,1447.421043,23.04454,112.176165,5.333333,2,8,24.468219,1.488027,6.5,0,113.821625,74.834291,0,10.985421,0,0,0,4
2026,050427,Springboro Community City,5670.872265,97.606259,378.680664,21.714795,1.830946,24.474767,97.059598,27.159533,59.667887,11.884576,1051.078749,750.593794,0,0,0,0,0,6
2026,050435,Kings Local,4750.043634,96.969406,376.242622,31.824438,2.277992,17.86425,109.569818,180.237641,412.17231,126.340409,722.733183,396.695177,0,0,0,0,0,6
2026,050443,Little Miami Local,5279.869405,68.141285,329.507114,22.687529,2,26.442974,89.582532,62.066376,222.454232,78.962449,592.193793,414.863061,0,0,0,0,0,5
2026,050450,Mason City,9648.605668,55.07231,444.309777,38.890523,6.664144,61.556723,183.687649,278.591062,896.005009,444.603962,1979.221629,1324.436764,0,0,0,0,0,4
2026,050468,Wayne Local,1406.680828,16.633614,91.574627,6.868546,0,5.761495,11.413243,2.96799,16.564049,7.927135,228.798453,183.055489,0,0,0,0,0,3
2026,050484,Fort Frye Local,882.205398,18.787497,117.955968,3.83278,0.729101,3.917323,8.608672,0,0,0,111.886808,54.141759,46.508174,4.459387,0,0,0,5
2026,050492,Frontier Local,538.236073,19.169313,85.460162,1.077823,1,1,10.449135,0,0,0,11.916747,18.293742,18.816351,0,0,0,0,4
