edition	fund	ali	name	legal_basis
2018	GRF	200573	EdChoice Expansion	ORC 3310.032; Sections 265.10 and 265.260 of H.B. 49 of the 132nd G.A. (originally established by H.B. 64 of the 131st G.A.)
2018	GRF	200574	Half-Mill Maintenance Equalization	ORC 3318.18; Sections 265.10 and 265.260 of H.B. 49 of the 132nd G.A.
2018	GRF	200576	Adaptive Sports Program	Sections 265.10 and 265.260 of H.B. 49 of the 132nd G.A. (originally established by H.B. 64 of the 131st G.A.)
2018	GRF	200578	Violence Prevention and School Safety	Sections 265.10, 265.260, and 265.263 of H.B. 49 of the 132nd G.A. (originally established by H.B. 1 of the 128th G.A.)
2018	GRF	200588	Competency Based Education Pilot	Discontinued line item (originally established by H.B. 64 of the 131st G.A.)
2018	GRF	200597	Education Program Support	Discontinued line item (originally established by H.B. 64 of the 131st G.A.)
2018	GRF	200901	Property Tax Allocation - Education	Discontinued line item (originally established by H.B. 204 of the 113th G.A.)
2018	GRF	657401	Medicaid in Schools	Sections 265.10 and 265.280 of H.B. 49 of the 132nd G.A.
2018	4520	200638	Charges and Reimbursements	ORC 3314.074; Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on April 13, 1972)
2018	4540	200610	High School Equivalency	Section 265.290 of H.B. 49 of the 132nd G.A. (originally established in 1929)
2018	4550	200608	Commodity Foods	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board in September 1978)
2018	4L20	200681	Teacher Certification and Licensure	ORC 3319.51; Sections 265.10 and 265.300 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	5960	200656	Ohio Career Information System	Discontinued line item (originally established by H.B. 238 of the 116th G.A.)
2018	5980	200659	Auxiliary Services Reimbursement	ORC 3317.064; Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 238 of the 116th G.A.)
2018	5BJ0	200626	Half-Mill Maintenance Equalization	Discontinued line item (originally established by H.B. 66 of the 126th G.A.)
2018	5H30	200687	School District Solvency Assistance	ORC 3316.20; Sections 265.10 and 265.320 of H.B. 49 of the 132nd G.A. (originally established by H.B. 650 of the 122nd G.A.)
2018	5JC0	200654	Adult Career Opportunity Pilot Program	Discontinued line item (originally established by H.B. 483 of the 130th G.A.)
2018	5KX0	200691	Ohio School Sponsorship Program	ORC 3314.029; Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on November 14, 2011)
2018	5KY0	200693	Community Schools Temporary Sponsorship	Discontinued line item (originally established by Controlling Board on November 14, 2011)
2018	5MM0	200677	Child Nutrition Refunds	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by the Controlling Board on October 29, 2012)
2018	5RB0	200644	Straight A Fund	Discontinued line item (Originally established by H.B. 64 of the 131st G.A.)
2018	5RE0	200697	School District TPP Supplement	Discontinued line item (originally established by H.B. 64 of the 131st G.A.)
2018	5T30	200668	Gates Foundation Grants	Discontinued line item (originally established by H.B. 59 of the 130th G.A.)
2018	5U20	200685	National Education Statistics	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on May 6, 2002)
2018	5UC0	200662	Accountability/Report Cards	ORC 3302.03, 3302.031, and 3302.26; Sections 265.10 and 265.323 of H.B. 49 of the 132nd G.A.
2018	6200	200615	Educational Improvement Grants	Sections 265.10 and 265.325 of H.B. 49 of the 132nd G.A. (originally established by H.B. 282 of the 123rd G.A.)
2018	1380	200606	Information Technology Development and Support	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 20, 1961)
2018	4R70	200695	Indirect Operational Support	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board in December 1993)
2018	4V70	200633	Interagency Program Support	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board in June 1995)
2018	7017	200602	School Climate Grants	Section 5 of H.B. 318 of the 132nd G.A.
2018	7017	200612	Foundation Funding	ORC 3770.06; Sections 265.10 and 265.330 of H.B. 49 of the 132nd G.A. (originally established by H.B. 650 of the 122nd G.A.)
2018	7017	200629	Community Connectors	ORC 3770.06; Sections 265.10 and 265.330 of H.B. 49 of the 132nd G.A. (originally established in H.B. 483 of the 130th G.A.)
2018	7017	200648	Straight A Fund	Discontinued line item (originally established by H.B. 59 of the 130th G.A.)
2018	7017	200666	EdChoice Expansion	Discontinued line item (originally established by H.B. 59 of the 130th G.A.)
2018	7017	200684	Community School Facilities	ORC 3770.06; Sections 265.10 and 265.330 of H.B. 49 of the 132nd G.A. (originally established by H.B. 59 of the 130th G.A.)
2018	7018	200686	Third Grade Reading Guarantee	Discontinued line item (originally established by H.B. 487 of the 129th G.A.)
2018	7047	200909	School District Property Tax Replacement-Business	Discontinued line item (originally established by H.B. 66 of the 126th G.A.)
2018	7053	200900	School District Property Tax Replacement-Utility	Discontinued line item (originally established by S.B. 3 of the 123rd G.A.)
2018	3090	200601	Neglected and Delinquent Children Education	Discontinued line item (originally established by Controlling Board on March 28, 1966)
2018	3670	200607	School Food Services	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on October 27, 1967)
2018	3700	200624	Education of Exceptional Children	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on May 9, 1968)
2018	3AF0	200603	Schools Medicaid Administrative Claims	Discontinued line item (originally established by Controlling Board on September 22, 2003)
2018	3AF0	657601	Schools Medicaid Administrative Claims	Section 265.10 of H.B. 49 of the 132nd G.A.
2018	3AN0	200671	School Improvement Grants	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on April 7, 2008)
2018	3AX0	200698	Improving Health and Educational Outcomes of Young People	Discontinued line item (originally established by Controlling Board on May 5, 2008)
2018	3BK0	200628	Longitudinal Data Systems	Discontinued line item (originally established by Controlling Board on January 9, 2006)
2018	3C50	200661	Early Childhood Education	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on November 11, 1986)
2018	3CG0	200646	Teacher Incentive	Discontinued line item (originally established by Controlling Board on December 4, 2006)
2018	3D10	200664	Drug Free Schools	Discontinued line item (originally established by Controlling Board on May 4, 1987)
2018	3D20	200667	Math Science Partnerships	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on April 20, 1987)
2018	3DP0	200652	Title I School Improvement - Federal Stimulus	Discontinued line item (originally established by H.B. 1 of the 128th G.A.)
2018	3EC0	200653	Teacher Incentive - Federal Stimulus	Discontinued line item (originally established by Controlling Board on December 14, 2009)
2018	3EH0	200620	Migrant Education	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 19, 2010)
2018	3EJ0	200622	Homeless Children Education	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by the Controlling Board on July 19, 2010)
2018	3EK0	200637	Advanced Placement	Discontinued line item (originally established by the Controlling Board on July 19, 2010)
2018	3EN0	200655	State Data Systems - Federal Stimulus	Discontinued line item (originally established by Controlling Board on October 25, 2010)
2018	3FD0	200665	Race to the Top	Discontinued line item (originally established by Controlling Board on November 22, 2010)
2018	3FE0	200669	Striving Readers	Established by the Controlling Board on October 30, 2017 (originally established by Controlling Board on December 13, 2010)
2018	3FN0	200672	Early Learning Challenge - Race to the Top	Discontinued line item (originally established by Controlling Board on February 27, 2012)
2018	3GE0	200674	Summer Food Service Program	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on October 29, 2012)
2018	3GF0	200675	Miscellaneous Nutrition Grants	Discontinued line item (originally established by the Controlling Board on October 29, 2012)
2018	3GG0	200676	Fresh Fruit and Vegetable Program	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by the Controlling Board on October 29, 2012)
2018	3GP0	200600	School Climate Transformation	Discontinued line item (originally established by the Controlling Board on December 15, 2014)
2018	3GQ0	200679	Project Aware	Discontinued line item (originally established by the Controlling Board on December 15, 2014)
2018	3GZ0	200609	JAVITS	Discontinued line item (originally established by Controlling Board on January 11, 2016)
2018	3H90	200605	Head Start Collaboration Project	Discontinued line item (originally established by the Controlling Board on January 24, 1994)
2018	3HF0	200649	Federal Education Grants	Section 265.10 of H.B. 49 of the 132nd G.A.
2018	3HI0	200634	Student Support and Academic Enrichment	Established by the Controlling Board on August 21, 2017
2018	3L60	200617	Federal School Lunch	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	3L70	200618	Federal School Breakfast	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	3L80	200619	Child/Adult Food Programs	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	3L90	200621	Career-Technical Education Basic Grant	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	3M00	200623	ESEA Title 1A	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	3M20	200680	Individuals with Disabilities Education Act	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by H.B. 152 of the 120th G.A.)
2018	3T40	200613	Public Charter Schools	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on December 7, 1998)
2018	3Y20	200688	21st Century Community Learning Centers	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 29, 2002)
2018	3Y60	200635	Improving Teacher Quality	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on August 12, 2002)
2018	3Y70	200689	English Language Acquisition	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 29, 2002)
2018	3Y80	200639	Rural and Low Income Technical Assistance	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 21, 2003)
2018	3Z20	200690	State Assessments	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 29, 2002)
2018	3Z30	200645	Consolidated Federal Grant Administration	Section 265.10 of H.B. 49 of the 132nd G.A. (originally established by Controlling Board on July 7, 2003)
2019	GRF	200321	Operating Expenses	Sections 265.10, 265.20, and 733.23 of H.B. 166 of the 133rd G.A. (originally established by H.B. 487 of the 129th G.A.)
2019	GRF	200408	Early Childhood Education	Sections 265.10 and 265.20 of H.B. 166 of the 133rd G.A. (originally established by H.B. 298 of the 119th G.A.)
2019	GRF	200420	Information Technology Development and Support	Sections 265.10 and 265.30 of H.B. 166 of the 133rd G.A. (originally established by H.B. 282 of the 123rd G.A.)
2019	GRF	200421	Alternative Education Programs	Discontinued line item (originally established by H.B. 640 of the 123rd G.A.)
2019	GRF	200422	School Management Assistance	ORC 3301.073 and 3316; Sections 265.10 and 265.50 of H.B. 166 of the 133rd G.A. (originally established by H.B. 1285 of the 112th G.A.)
2019	GRF	200424	Policy Analysis	Sections 265.10 and 265.60 of H.B. 166 of the 133rd G.A. (originally established by H.B. 204 of the 113th G.A.)
2019	GRF	200425	Tech Prep Consortia Support	Discontinued line item (originally established by Controlling Board in FY 2001)
2019	GRF	200426	Ohio Educational Computer Network	ORC 3301.075; Sections 265.10 and 265.70 of H.B. 166 of the 133rd G.A. (originally established by H.B. 204 of the 113th G.A.)
2019	GRF	200427	Academic Standards	ORC 3301.079; Sections 265.10 and 265.80 of H.B. 166 of the 133rd G.A. (originally established by H.B. 94 of the 124th G.A.)
2019	GRF	200437	Student Assessment	ORC 3301.078, 3301.079, 3301.0710, 3301.0711, 3301.0712, 3301.0715, 3301.27, and 3313.608; Sections 265.10 and 265.90 of H.B. 166 of the 133rd G.A. (originally established by H.B. 111 of the 118th G.A.)
2019	GRF	200439	Accountability/Report Cards	ORC 3302.03, 3302.031, and 3302.26; Sections 265.10 and 265.100 of H.B. 166 of the 133rd G.A. (originally established by H.B. 95 of the 125th G.A.)
2019	GRF	200442	Child Care Licensing	ORC 3301.52 through 3301.59; Sections 265.10 and 265.100 of H.B. 166 of the 133rd G.A. (originally established by Controlling Board on October 16, 1995)
2019	GRF	200446	Education Management Information System	ORC 3301.0714; Sections 265.10 and 265.110 of H.B. 166 of the 133rd G.A. (originally established by H.B. 111 of the 118th G.A.)
2019	GRF	200447	High School Equivalency Testing	Discontinued line item (originally established by Controlling Board on January 8, 1990)
2019	GRF	200448	Educator Preparation	Sections 265.10 and 265.120 of H.B. 166 of the 133rd G.A. (originally established by H.B. 95 of the 125th G.A.)
2019	GRF	200455	Community Schools and Choice Programs	ORC 3310, 3313.974 to 3313.979, 3314, 3326; Sections 265.10 and 265.130 of H.B. 166 of the 133rd G.A. (originally established by H.B. 215 of the 122nd G.A.)
2019	GRF	200457	STEM Initiatives	Discontinued line item (originally established by H.B. 119 of the 127th G.A.)
2019	GRF	200464	General Technology Operations	Discontinued line item (originally established by H.B. 59 of the 130th G.A.)
