irn,district,enrolled_adm,base_cost_enrolled_adm,aggregate_base_cost,base_cost_per_pupil,capacity_per_pupil,state_share_percentage,valuation_per_pupil,local_capacity_percentage,benchmark_ratio,dpia_econ_disadvantaged_adm,dpia_directly_certified_adm,dpia_weighted_adm,dpia_percentage,dpia_aid,trans_reported_sped_cost,trans_special_education,trans_total,funding_base,foundation_calculated,foundation_phase_in,foundation_funding,temp_transitional_aid_guarantee,transportation,formula_transition_supplement,base_funding_supplement,enrollment_growth_supplement,total_formula_funding,performance_supplement,preschool_special_education,special_education_transportation,total_state_support
049874,Louisville City,2663.2618,2663.2618,21602185.94,8111.18,4676.77,0.4234158,201096.66,0.022724963587,1.46670942,2625.7228,784.9938,2165.5405,0.813116,1886105.11,349363.35,160113.223305000021,812719.510000000009,13383716.49,15618926.29,1862600.33,15246316.82,0,812719.51,0,71908.07,0,16130944.4,138489.61,315639.08,160113.22,16745186.31
049882,Marlington Local,1837.5575,1859.13,15183183.36,8166.82,6236.49,0.2363624,307667.09,0.02229754545,1.46670942,1825.8351,602.3141,1519.9549,0.82716,1369948.68,497347.2,227934.221759999986,1037545.734846153879,9101753.68,5554706.38,-2955754.52,6145999.16,2955754.52,1037545.73,261529.76,49614.05,0,10450443.23,0,208439.97,227934.22,10886817.42
049890,Minerva Local,1623.9406,1661.21,13422666.11,8080.05,3911.85,0.5158629,196978.39,0.020741312925,1.46670942,1589.8148,613.2083,1345.6632,0.828641,1217205.09,172651.5,89064.503479350009,950832.278600000078,10617336.86,11533138.59,763137.58,11380474.44,0,950832.28,0,43846.39,0,12375153.12,84444.91,179587.65,89064.5,12728250.18
049908,Northwest Local,1627.8269,1676.73,13549299.88,8080.79,6099.63,0.2451692,269755.84,0.023063918391,1.46670942,550.3838,434.6286,521.445,0.320332,70486.14,335953.8,153967.626539999997,680405.280000000028,8279286.29,4232627.51,-3372080.76,4907205.53,3372080.76,680405.28,0,43951.33,0,9003642.9,84647,122684.83,153967.63,9364942.35
049916,Osnaburg Local,844.6498,852.54,7503428.44,8801.26,4117.49,0.5321702,183105.84,0.022518269826,1.46670942,832.0762,320.535,704.1909,0.833708,644782.04,210594.3,112072.010749860012,444480.957000000053,5551084.66,7832389.84,1901011.6,7452096.26,0,444480.96,0,22805.54,0,7919382.77,38431.57,123367.05,112072.01,8193253.39
049924,Perry Local,3966.9372,4063.04,33686760.8,8291.02,4821.09,0.4185165,229094.63,0.021651483825,1.46670942,1635.9814,1363.807,1567.9378,0.395251,322677.99,461550.6,211528.639980000007,1566207.35999999987,18993782.44,19912844.55,765854.46,19759636.9,0,1566207.36,0,107107.3,0,21432951.56,206280.73,541874.98,211528.64,22392635.92
049932,Plain Local,5671.9408,5761.09,47276372.49,8206.15,5756.96,0.2984591,255679.17,0.022250757825,1.46670942,2831.0032,2119.3929,2653.1006,0.467759,764702.63,611258.55,280139.793464999995,1965896.639999999898,19414083.67,20474960.45,884028.62,20298112.29,0,1965896.64,277469.35,153142.4,0,22694620.68,258073.31,632531.37,280139.79,23865365.16
049940,Sandy Valley Local,1208.2733,1233.74,10195800.28,8264.14,4108.2,0.5028884,220569.34,0.02056378275,1.46670942,1187.4275,486.646,1012.2322,0.837751,935846.46,366364.95,184240.683521580009,913387.876493150718,9363127.07,9205333.66,-131489.25,9231637.82,131489.25,913387.88,63391.45,32623.38,0,10372529.78,54976.43,142771.38,184240.68,10754518.28
049957,Tuslaw Local,1270.6874,1270.6874,10393882.07,8179.73,6170.53,0.2456315,268724.68,0.023212263157,1.46670942,370.0845,294.7045,351.2395,0.276417,35353.09,99379.35,45545.556105000003,533578.643039999995,5357952.41,3377967.64,-1649921.31,3708031.1,1649921.31,533578.64,0,34308.56,0,5925839.61,74335.21,100061.54,45545.56,6145781.92
049973,Woodridge Local,1839.7713,1848.22,15003427.44,8117.77,9073.81,0.1000004,376749.17,0.022815844278,1.46670942,1014.5886,843.8495,971.9038,0.528274,357302.72,486071.25,222766.453875000007,753259.965575609822,1584251.7,2197832.51,511296.89,2095548.59,0,753259.97,0,49673.83,0,2898482.38,95668.11,92797.6,222766.45,3309714.54
049981,Copley-Fairlawn City,2620.7966,2653.77,21569605.28,8127.91,10032.49,0.1,425736.72,0.0244153654,1.46670942,620.4883,514.5625,594.0069,0.226651,40197.71,444729.6,203819.575680000009,871927.869999999995,983525.34,2604889.29,1351082.58,2334607.92,0,871927.87,0,70761.51,0,3277297.3,136281.42,148979.29,203819.58,3766377.58
049999,Coventry Local,1398.1158,1419.22,11520907.2,8117.77,6681.24,0.1769623,325291.6,0.022046117175,1.46670942,823.3155,633.8252,775.9429,0.554992,314845.72,388440.15,178022.120744999993,476230.900000000023,5980745.57,2740062.97,-2700460.81,3280284.76,2700460.81,476230.9,0,37749.13,0,6494725.6,0,47543.78,178022.12,6720291.5
050005,Manchester Local,1173.8298,1210.08,9937939.05,8212.63,5975.16,0.2724426,262453.36,0.023324588777,1.46670942,416.9387,299.6224,387.6097,0.330209,55675.86,325559.85,149204.079255000019,409032.700000000012,4993015.36,3565042.08,-1189930.13,3803085.23,1189930.13,409032.7,0,31693.4,0,5433741.46,61039.15,82699.6,149204.08,5726684.29
050013,Green Local,3742.4045,3772.21,30712256.45,8141.71,6936.36,0.1480462,300380.89,0.023598896504,1.46670942,931.2718,821.1502,903.7414,0.241487,69426.65,427552.65,195947.379495000001,1490632.199999999953,10492647.67,5417424.49,-4229183.47,6263464.2,4229183.47,1490632.2,0,101044.92,0,12084324.79,243256.29,237097.67,195947.38,12760626.13
050021,Hudson City,4225.0696,4278.88,34810716.62,8135.47,9943.9,0.1000003,356368.13,0.025,1.46670942,336.073,263.216,317.8587,0.075232,2369.92,981012.9,449598.212070000009,1714123.069999999832,9428296.36,4111531.92,-4430459.81,4997836.55,4430459.81,1714123.07,0,114076.88,0,11256496.31,274629.52,200259.8,449598.21,12180983.84
050039,Mogadore Local,661.2018,720.38,6581735.07,9136.48,3734.36,0.5912684,170825.6,0.022302792675,1.46670942,241.247,204.8625,232.1508,0.351104,37699.57,119940.45,70916.997966780007,86243.331200000001,4947197.84,6829378.11,1568420.82,6515618.66,0,86243.33,0,17852.45,0,6619714.44,0,57411.89,70917,6748043.33
050047,Nordonia Hills City,3155.1313,3203.21,25882591.66,8080.2,10262.05,0.1,428825.86,0.02402852384,1.46670942,448.0095,738.0113,520.51,0.164973,18661.62,934795.05,428416.571415000013,1476657,3323457.27,3041249.49,-235163.74,3088293.53,235163.74,1476657,0,85188.54,0,4885302.81,164066.83,133377.4,428416.57,5611163.61
050054,Revere Local,2711.3419,2711.3419,21900298.5,8077.29,13328.41,0.1000001,513610.87,0.025,1.46670942,244.0091,218.3456,237.5932,0.087629,2403.39,554392.65,254078.151494999998,1204591.310000000056,1118606.71,2529833.89,1175975.61,2294582.32,0,1204591.31,0,73206.23,0,3572379.86,176237.22,137131.57,254078.15,4139826.8
050062,Springfield Local,1597.4238,1642.53,13291719.81,8092.22,6538.81,0.1919633,328851.44,0.02082373785,1.46670942,971.6314,882.1019,949.249,0.594237,441564.44,645734.25,295940.006775000016,580353.400000000023,7630771.08,3505447.48,-3437632.16,4193138.92,3437632.16,580353.4,189665.78,43130.44,0,8443920.71,83066.04,155887.77,295940.01,8978814.53
050070,Twinsburg City,3605.6141,3693.99,30061791.13,8138.03,7820.33,0.1,337682.75,0.024179054764,1.46670942,931.0951,747.3218,885.1518,0.245493,70273.33,337145.55,154513.805564999988,1698099.429999999935,4502560.4,3509018.47,-827918.49,3674641.91,827918.49,1698099.43,0,97351.58,0,6298011.41,210928.42,333168.32,154513.81,6996621.95
050096,Bloomfield-Mespo Local,191.8797,196.82,3214048.78,16329.89,8581.99,0.4744613,434365.09,0.020206535625,1.46670942,128.514,96.9662,120.627,0.62866,62801.62,0,0,261192.425964705879,1422521.23,1715712.78,244316.52,1666837.75,0,261192.43,0,5180.75,0,1933210.93,7483.31,1937.03,0,1942631.27
050112,Bristol Local,423.3769,450.92,4801118.22,10647.38,6758.36,0.3652559,301420.42,0.0216875583,1.46670942,226.6657,198.9351,219.733,0.519001,77969.78,0,0,346398.009100000025,3186394.57,2268089.07,-765223.98,2421170.59,765223.98,346398.01,200037.98,11431.18,0,3744261.74,19263.65,35860.48,0,3799385.87
050120,Brookfield Local,962.1874,972.89,8272913.27,8503.44,3498.48,0.5885805,177444.89,0.018703212525,1.46670942,955.2185,489.0534,838.6772,0.871636,839382.11,282849,166479.405844499997,465017.549919999961,5265273.04,9011474.05,3121709.3,8386982.34,0,465017.55,0,25979.06,0,8877978.95,43779.53,111488.09,166479.41,9199725.97
050138,Champion Local,1147.2856,1201.4,9867555,8213.38,4465.12,0.4563602,196990.51,0.021723632775,1.46670942,476.5194,383.6089,453.2918,0.395099,93214.66,0,0,459587.330000000016,6591657.75,7005855.66,345151.11,6936808.86,0,459587.33,0,30976.71,0,7427372.91,67116.21,95903.77,0,7590392.89
050153,Mathews Local,581.5661,595.19,5830564.56,9796.14,8434.18,0.1390303,362685.49,0.022836352275,1.46670942,238.7083,232.2916,237.1042,0.407699,51917.41,0,0,431313.019453061162,1752718.81,1890161.22,114530.76,1867249.57,0,431313.02,0,15702.28,0,2314264.88,26461.26,33680.61,0,2374406.75
050161,Howland Local,2209.3547,2279.89,18492576.69,8111.17,7231.03,0.1085096,319640.2,0.022522277727,1.46670942,983.4553,771.0051,930.3427,0.421093,217316.94,153148.8,70188.09504,974340.599999999977,5366365.8,2490440.84,-2396508.27,2969857.53,2396508.27,974340.6,0,59652.58,0,6400358.98,114886.44,162249.47,70188.1,6747682.99
050179,Joseph Badger Local,551.538,588.13,5725374.39,9734.88,6204.59,0.3626434,294940.63,0.02159463915,1.46670942,538.932,224.9255,460.4304,0.834812,422703.58,77775.6,35644.557480000003,799842.679101886926,3807577.53,3973921.16,138614.15,3946191.68,0,799842.68,0,14891.53,0,4760925.89,28679.98,37729.32,35644.56,4862979.74
050187,Lakeview Local,1451.626,1489.76,12085335.68,8112.27,5984.95,0.2622349,253360.7,0.02277415158,1.46670942,416.3004,349.6899,399.6478,0.27531,39903.96,214039.35,98094.234104999996,472724.900000000023,5552138.74,4277136.03,-1062459.76,4489678.98,1062459.76,472724.9,0,39193.9,0,6064057.54,75484.55,125446.45,98094.23,6363082.78
050195,Liberty Local,1061.8418,1130.07,9405446.61,8322.89,5693.55,0.3159168,264816.26,0.020386908225,1.46670942,801.2702,691.7083,773.8797,0.728809,541496.29,62103.3,28461.94239,379832.820000000007,3660440.9,4685605.97,854270.05,4514710.95,0,379832.82,0,28669.73,0,4923213.5,0,125374.96,28461.94,5077050.4
050203,Lordstown Local,382.0627,398.2,4469795.79,11225,8480.32,0.2445149,479175.31,0.022039995375,1.46670942,288.6273,168.1273,258.5023,0.676597,155890.32,0,0,142204.576000000001,1084076.89,1459731.28,313032.8,1397109.69,0,142204.58,0,10315.69,0,1549629.96,17383.85,26098.53,0,1593112.35
050211,Maplewood Local,604.6585,609.42,5815022.01,9541.9,4716.5,0.5057066,222585.17,0.021747026475,1.46670942,593.7212,206.5539,496.9294,0.821835,442138.67,0,0,554161.412200000021,4344648.33,6101284.37,1463804.82,5808453.15,0,554161.41,0,16325.78,0,6378940.34,35372.52,33657.37,0,6447970.22
050229,McDonald Local,698.4062,709.05,6444942.36,9089.55,2493.5,0.7256743,102355.48,0.020980935225,1.46670942,296.7392,248.9245,284.7855,0.407765,62378.13,0,0,91598.199999999997,6418281.28,8672411.25,1878366.5,8296647.78,0,91598.2,0,18856.97,0,8407102.95,40856.76,24928.05,0,8472887.76
050237,Southington Local,414.8786,414.8786,4633153.23,11167.49,4970.18,0.5549419,222388.85,0.022029719625,1.46670942,209.9479,180.1766,202.5051,0.488107,63556.59,0,0,279024.784576923063,3543263.39,3622493.63,66022.56,3609285.95,0,279024.78,0,11201.72,0,3899512.46,18876.97,25111.74,0,3943501.17
050245,LaBrae Local,991.5504,997.74,8501598.73,8520.86,2829.82,0.6678953,147044.6,0.018918785025,1.46670942,680.5662,515.1151,639.2034,0.64465,349930.38,0,0,602124.051399999997,7838892.79,9945787.89,1755675.69,9594568.48,0,602124.05,0,26771.86,0,10223464.39,0,150113.37,0,10373577.77
050252,Weathersfield Local,866.8328,882.75,7582061.74,8589.14,3039.73,0.6460963,147813.9,0.020117770425,1.46670942,414.2974,366.51,402.3506,0.464162,114192.7,133152.6,86029.402195379997,303148.299999999988,5790765,8529453.43,2282149.07,8072914.07,0,303148.3,0,23404.49,0,8399466.85,50709.72,114523.44,86029.4,8650729.42
050278,Garaway Local,1059.3624,1066.04,9057644.02,8496.53,7648.84,0.1,339639.64,0.022880387276,1.46670942,342.7121,186.0493,303.5464,0.286537,32830.77,80139.15,36727.772445000002,965642.590282568824,4076174.71,1049737.99,-2521929.72,1554244.99,2521929.72,965642.59,0,28602.78,0,5070420.09,55086.84,83202.44,36727.77,5245437.14
050286,Indian Valley Local,1576.5639,1652.81,13475696.85,8153.2,3552.11,0.5643291,180350.58,0.021155404725,1.46670942,1544.8598,497.4684,1283.012,0.813803,1119344.68,164353.35,92749.378087485005,1287979.470419199904,11620586.2,11917636.9,247532.35,11868118.55,0,1287979.47,449439.34,42567.23,0,13648104.58,92228.99,173754.86,92749.38,14006837.81
050294,Strasburg-Franklin Local,482.9648,513.48,5202460.75,10131.77,6834.59,0.3254298,311062.94,0.022627003972,1.46670942,155.2927,109.9451,143.9558,0.298067,16848.12,34197.45,15672.691335000001,210664.6201,2596457.42,2540820.18,-46362.51,2550094.91,46362.51,210664.62,141467.4,13040.05,0,2961629.49,0,34887.25,15672.69,3012189.43
050302,Tuscarawas Valley Local,1205.0904,1223.85,10054714.24,8215.64,7894.09,0.1,390976,0.023053612353,1.46670942,1185.5344,337.2438,973.4618,0.807791,836780.36,141790.95,64982.792385000001,600729.810000000056,5103036.11,1949155.79,-2628128.47,2474907.64,2628128.47,600729.81,0,32537.44,0,5736303.36,70497.79,88095.65,64982.79,5959879.6
050328,Fairbanks Local,1037.9943,1043.3,8758579.5,8395.07,8238.16,0.1000003,374235.26,0.024467416203,1.46670942,176.7914,143.1879,168.3906,0.162227,5837.93,116409.3,53350.382189999997,905732.152389473747,2385996.16,1020074.42,-1138222.59,1247773.57,1138222.59,905732.15,0,28025.85,0,3319754.16,60722.67,45791.53,53350.38,3479618.74
050336,North Union Local School District,1312.7802,1345.6,11072097.34,8228.37,4997.65,0.3926317,243509.51,0.022962211101,1.46670942,539.5936,408.4047,506.7963,0.386048,99497.15,104208.3,47758.663889999996,792898.753342499956,7931814.36,6331439.63,-1333592.26,6598222.1,1333592.26,792898.75,324405.85,35445.07,0,9084564.02,0,125226.57,47758.66,9257549.26
050351,Crestview Local,840.1601,840.1601,7416366.41,8827.33,4805.98,0.455557,238497.84,0.022916614636,1.46670942,302.6364,202.223,277.5331,0.330334,39894.76,101910.9,46705.765470000006,489836.143018750008,4403952.54,6110499.2,1422065.33,5826017.87,0,489836.14,0,22684.32,0,6338538.34,43688.32,78364.49,46705.77,6507296.92
050369,Lincolnview Local,811.3036,819.82,7165050.67,8739.79,5040.93,0.4232209,260949,0.022807620264,1.46670942,293.6368,223.173,276.0209,0.340219,42087.55,106844.85,48966.994755,482444.539005517261,4449858.73,5360674.88,758983.1,5208841.83,0,482444.54,0,21905.2,0,5713191.57,42187.79,82140.02,48966.99,5886486.37
050393,Vinton County Local,1549.5534,1593.87,13017758.64,8167.39,4989.25,0.3891255,321013.11,0.01947651885,1.46670942,1524.9742,874.2083,1362.2827,0.879145,1387020.36,349169.1,160024.198530000023,1906250.360000000102,14689207.14,8389036.23,-5249932.42,9439274.72,5249932.42,1906250.36,810821.85,41837.94,0,17448117.3,0,136891.11,160024.2,17745032.61
050419,Carlisle Local,1447.421,1469.16,11912170.27,8108.15,4210.32,0.4807299,171588.84,0.022712159045,1.46670942,589.3501,469.2572,559.3269,0.38643,110027.67,627701.55,301754.903361345001,591413.839999999967,8169753.23,9251894.94,901748.69,9071501.92,0,591413.84,0,39080.37,0,9701996.13,0,189673.68,301754.9,10193424.71
050427,Springboro Community City,5670.8723,5674.89,45883901.08,8085.43,8214.19,0.1,318083.62,0.025,1.46670942,798.8517,610.2443,751.6999,0.132555,17399.28,968746.8,443976.658440000028,2686315.439999999944,12979783.5,5362222.45,-6347713.62,6632069.88,6347713.62,2686315.44,0,153113.55,0,15819212.49,331746.03,303113.44,443976.66,16898048.62
050435,Kings Local,4750.0436,4750.0436,38742267.98,8156.19,6869.06,0.1578114,279497.93,0.024215282124,1.46670942,1181.6334,850.9797,1098.97,0.23136,77492.01,2649871.35,1214436.039705000119,1885047.280000000028,7930429.93,7597100.93,-277763.06,7652666.87,277763.06,1885047.28,0,128251.18,1068759.82,11012488.21,247002.27,361215.93,1214436.04,12835142.45
050443,Little Miami Local,5279.8694,5279.8694,42806345.07,8107.46,7532.96,0.1000005,297208.75,0.024962731629,1.46670942,1372.2247,1015.4409,1283.0288,0.243004,99806.26,1442524.65,661109.047095000045,4163950.529999999795,9487421.66,5481814.14,-3337872.74,6149548.92,3337872.74,4163950.53,0,142556.47,1187970.62,14981899.28,274553.21,236040.33,661109.05,16153601.86
050450,Mason City,9648.6057,9697.22,77345818.74,7976.08,7721.16,0.1000002,298692.15,0.025,1.46670942,1711.682,1180.7488,1578.9487,0.163645,55701.65,1699019.7,778660.728510000044,4361405.099999999627,31359922.81,9227197.84,-18443199.72,12916723.09,18443199.72,4361405.1,0,260512.35,0,35981840.27,627159.37,526636.17,778660.73,37914296.53
050468,Wayne Local,1406.6808,1454.3,11758375.79,8085.25,7050.1,0.1280295,295949.76,0.024297314162,1.46670942,260.1965,207.8436,247.1083,0.175668,10045.4,133884.45,61359.243435000004,642841.451456000097,4088138.45,1649648.21,-2031993.92,2056144.53,2031993.92,642841.45,0,37980.38,0,4768960.29,91434.25,119956.63,61359.24,5041710.41
050484,Fort Frye Local,882.2054,904.17,7945612.21,8787.74,4779.3,0.4561411,304334.75,0.019065050775,1.46670942,429.0665,382.2892,417.3722,0.473101,123062.52,169873.2,77852.887560000003,1016493.424658823526,3919846.22,5522107.05,1335163.95,5255010.17,0,1016493.42,0,23819.55,0,6295323.14,51609.02,127845.34,77852.89,6552630.38
050492,Frontier Local,538.2361,538.2361,5504548.28,10227.01,4120.35,0.5971117,196853.64,0.0204293232,1.46670942,522.004,251.4651,454.3693,0.844182,426555.63,0,0,673322.138343558414,4814801.24,6411586.13,1330600.85,6145402.09,0,673322.14,0,14532.37,0,6833256.6,0,98809.75,0,6932066.36
050500,Warren Local,2002.7411,2006.23,16379672.62,8164.4,4784.31,0.4140033,210144.29,0.022692379768,1.46670942,1977.3073,620.6626,1638.1461,0.817952,1443786.03,327808.95,150234.841784999997,2082386.180489795748,10428575.73,11517055.83,907030.47,11335606.2,0,2082386.18,0,54074.01,0,13472066.39,104142.53,190122.59,150234.84,13916566.36
050518,Wolf Creek Local,597.4913,597.4913,5808795.87,9721.98,6961.99,0.2838909,400487.72,0.022592754502,1.46670942,224.1207,166.7824,209.7861,0.351112,34069.26,111167.7,50948.156910000005,339531.508962162188,2098806.68,3285220.74,988638.84,3087445.52,0,339531.51,0,16132.26,0,3443109.29,0,74149.31,50948.16,3568206.75
050534,Chippewa Local,1097.2094,1144.79,9532166.98,8326.56,6424.87,0.2283895,300576.02,0.022937226712,1.46670942,426.9828,312.0925,398.2602,0.362976,69122.16,198289.35,90876.009105000005,346585.575200000021,4812593.1,2660976.04,-1792942.5,3019650.6,1792942.5,346585.58,0,29624.65,0,5188803.33,64186.75,41788.63,90876.01,5385654.72
050542,Dalton Local,856.3974,876.26,7580004.5,8650.41,6072.35,0.2980276,280976.62,0.022862898182,1.46670942,258.6415,166.8058,235.6826,0.275202,23513.93,97587,44724.122100000001,395309.881525581412,3173686.3,3541864.09,306802.55,3480488.85,0,395309.88,0,23122.73,0,3898921.46,44532.66,47227.19,44724.12,4035405.43
050559,Green Local,1018.2944,1024.15,8652031.89,8448.01,4954.51,0.4135292,219617.67,0.022857797203,1.46670942,361.7239,273.4146,339.6466,0.333545,49777.23,69246.45,31735.648034999998,570293.284773584921,5119801.33,5670238.27,458679.1,5578480.43,0,570293.28,54488.84,27493.95,0,6230756.5,66189.13,59471.3,31735.65,6388152.59
050567,Norwayne Local,1223.9704,1261.82,10315096.14,8174.78,4375.31,0.4647785,200934.54,0.022572871145,1.46670942,396.5054,319.655,377.2928,0.308253,47226.71,106977.15,49720.679311275002,831922.634263013722,6068485.9,7643316.5,1312306.34,7380792.24,0,831922.63,0,33047.2,0,8245762.08,71602.27,36350.66,49720.68,8403435.69
050575,Northwestern Local,1172.1558,1191.12,9907538.66,8317.83,3977.31,0.521833,199802.09,0.02129598585,1.46670942,499.311,392.4908,472.6059,0.403194,101209.63,50605.8,26407.776431400001,919000.280999999959,7498908.12,8111406.36,510394.78,8009302.9,0,919000.28,0,31648.21,0,8959951.39,0,80025.8,26407.78,9066384.96
050583,Southeast Local,976.3671,1104.16,9209574.77,8340.8,11377.9,0.1,586115.39,0.022301480925,1.46670942,382.3409,313.0119,365.0086,0.373844,67201.43,303497.25,139092.789675000007,1081663.136981355958,4762372.85,1042962.88,-3099384.33,1662988.52,3099384.33,1081663.14,110388.8,26361.91,0,5980786.7,44424.7,90175.77,139092.79,6254479.97
050591,Triway Local,1376.915,1402.26,11476266.71,8184.12,7530.33,0.1,385609.35,0.022576254407,1.46670942,1239.9951,434.0564,1038.5104,0.75423,778239.06,115359.3,52869.16719,932067.535222680424,6021881.48,2104905.5,-3264016.08,2757865.4,3264016.08,932067.54,413988.1,37176.7,0,7405113.82,71599.58,96398.38,52869.17,7625980.95
