irn,name,county,fiscal_year,unrestricted_aid,restricted_aid,property_tax,income_tax,property_tax_allocation,total_revenue,total_revenue_and_sources,total_expenditure,beginning_cash,ending_cash
045674,Yellow Springs Exempted Village,Greene,2022,2177724,46804,4782966,1701942,649356,10664849,10860762,9742533,5219489,6337718
045674,Yellow Springs Exempted Village,Greene,2023,2475744,227713,4976752,1928584,630481,10842286,10982163,10678683,8574176,8877655
045674,Yellow Springs Exempted Village,Greene,2024,2673931,244566,5410636,1948651,664710,13123313,13562935,11503859,8877655,10936731
045674,Yellow Springs Exempted Village,Greene,2025,2700733,210710,5608410,5027451,730477,15024390,15334677,17410873,10936731,8860535
045757,Allen East Local,Allen,2020,6422451,45676,2915453,0,405292,11302662,11367023,11279177,7210248,7298094
045757,Allen East Local,Allen,2021,6520924,45676,2934873,0,405962,11458230,11489331,11402543,7298094,7384882
045757,Allen East Local,Allen,2022,6956285,337191,3060429,0,418044,11241228,11271731,11273663,7384882,7382950
045757,Allen East Local,Allen,2023,6943565,341132,3200544,0,427706,11709115,11714257,11601999,7382951,7495209
045757,Allen East Local,Allen,2024,7321650,423931,3237488,0,431667,12597353,12602590,12554178,7495209,7543621
045757,Allen East Local,Allen,2025,7592102,467598,3804738,0,494254,13367620,13380479,15353463,7543621,5570637
045765,Bath Local,Allen,2020,5909696,144768,6482284,0,1050150,16859417,16989199,16864360,13965604,14090443
045765,Bath Local,Allen,2021,6076077,144732,6574474,0,982586,17135044,17431658,16818115,14090443,14703986
045765,Bath Local,Allen,2022,6826874,440823,6958935,0,933576,17384982,17408068,16864798,14703986,15247256
045765,Bath Local,Allen,2023,7123366,459630,7261019,0,920385,18328539,18523656,17976138,15247254,15794772
045765,Bath Local,Allen,2024,7729716,621001,7325075,0,917202,19613774,19618161,18905198,15794772,16507735
045765,Bath Local,Allen,2025,7952038,665835,7610891,0,984289,20335915,20344781,29379869,16507735,7472647
045773,Elida Local,Allen,2020,9935431,377252,9720869,0,1262080,23623248,23754986,24128273,5360048,4986761
045773,Elida Local,Allen,2021,10357842,377866,9879309,0,1233688,24827370,24926817,24087735,4986761,5825843
045773,Elida Local,Allen,2022,9446110,559515,10038368,0,1260146,23421494,23433273,23929138,5825843,5329978
045773,Elida Local,Allen,2023,9016497,776607,10701348,0,1296282,23872551,23877571,23461042,5329977,5746506
045773,Elida Local,Allen,2024,9562035,965050,10524867,0,1279349,24507348,24533206,23993320,5746506,6286392
045773,Elida Local,Allen,2025,9371932,892129,11828641,0,1440895,25366002,25681465,25560386,6286392,6407471
045781,Perry Local,Allen,2020,1895209,333059,2950473,570,358627,8046388,8080805,9078752,2814260,1816313
045781,Perry Local,Allen,2021,1937766,333059,2654525,0,267787,8542564,8748210,8699418,1816313,1865105
045781,Perry Local,Allen,2022,3440521,563587,2929007,0,219548,8544972,8743032,8230675,1865105,2377462
045781,Perry Local,Allen,2023,3797244,584346,2889459,0,213345,9090049,9146985,8614858,2377458,2909585
045781,Perry Local,Allen,2024,4523252,680657,3028118,0,212831,10169313,10312391,9551442,2909585,3670534
045781,Perry Local,Allen,2025,4983396,891215,3263021,0,231694,11140520,11278157,11083772,3670534,3864919
045799,Shawnee Local,Allen,2020,5652553,54384,11096309,0,2070912,22521178,22838348,24329032,8953065,7462381
045799,Shawnee Local,Allen,2021,5797137,53508,11322551,0,1865150,22719473,23035772,24603033,7462381,5895120
045799,Shawnee Local,Allen,2022,5401243,364091,12889194,0,1751334,23057891,23233346,23553704,5895120,5574762
045799,Shawnee Local,Allen,2023,5414253,366782,14507021,0,1739445,24993847,25232331,26144485,5574750,4662596
045799,Shawnee Local,Allen,2024,6046911,522868,14794803,0,1742577,26324857,26751186,27234059,4662596,4179723
045799,Shawnee Local,Allen,2025,5966994,460321,15738328,0,1884482,27299560,27542708,28106054,4179723,3616377
045807,Spencerville Local,Allen,2020,5778561,82939,2355516,1221818,332738,10966634,11004305,10781711,7273264,7495858
045807,Spencerville Local,Allen,2021,5886979,82939,2347799,1176950,332923,11131368,11301653,10235922,7495858,8561589
045807,Spencerville Local,Allen,2022,6440658,364309,2335520,1317974,334463,11529593,11578570,10111571,8561589,10028588
045807,Spencerville Local,Allen,2023,6581306,382038,2475519,1598067,334839,12320371,12413677,12183050,10028594,10259220
045807,Spencerville Local,Allen,2024,7473272,460212,2623509,1532991,348053,13716099,13721485,14019975,10259220,9960731
045807,Spencerville Local,Allen,2025,7856320,519498,3160569,1585835,365061,14309844,14341942,19383131,9960731,4919542
045823,Hillsdale Local,Ashland,2020,3562269,69402,4125107,1834712,541044,17813564,17947622,17688188,6378271,6637705
045823,Hillsdale Local,Ashland,2021,3691223,69403,3670194,1899230,546565,19239830,19392461,19097308,6637705,6932858
045823,Hillsdale Local,Ashland,2022,3726440,120140,3653697,2104607,548914,17297359,17608892,17408206,6932858,7133544
045823,Hillsdale Local,Ashland,2023,3593539,194980,3685483,2171205,550557,17897994,17982304,18297479,7196315,6881140
045823,Hillsdale Local,Ashland,2024,3599848,239158,4075839,2194639,573344,18955587,19085805,18282789,6881140,7684156
045823,Hillsdale Local,Ashland,2025,3707008,169688,4256772,2349260,597661,19443354,19510868,19336428,7684156,7858597
045831,Mapleton Local,Ashland,2020,4652945,130683,2467469,0,394005,9057193,9072850,10338448,3232571,1966973
045831,Mapleton Local,Ashland,2021,4680921,168009,2532480,0,395706,9233863,9449410,10358834,1966973,1057549
045831,Mapleton Local,Ashland,2022,4573496,459710,2548819,0,397904,8771170,8916822,8787170,1057549,1187201
045831,Mapleton Local,Ashland,2023,4778907,397716,2838588,0,398170,9100430,9369611,9577985,1187202,978827
045831,Mapleton Local,Ashland,2024,5277161,505927,3176330,0,469144,10547262,10651787,9621771,978827,2008843
045831,Mapleton Local,Ashland,2025,5153377,1000772,3621550,0,541131,11412499,11492820,10105244,2008843,3396419
045856,Buckeye Local,Ashtabula,2020,6525636,196435,5012734,0,2442124,18638741,18697095,17212999,12587255,14071350
045856,Buckeye Local,Ashtabula,2021,6708289,194867,4961274,0,2290670,18624321,18644113,17343897,14071350,15371567
045856,Buckeye Local,Ashtabula,2022,8273549,583848,5146771,0,2140221,18779834,19381594,18873627,15371567,15879534
045856,Buckeye Local,Ashtabula,2023,8678344,739420,5090718,0,1994806,19941936,21791015,18710739,15879605,18959881
045856,Buckeye Local,Ashtabula,2024,9639729,880557,5697059,0,1907506,22468973,23693376,19140579,18959881,23512678
045856,Buckeye Local,Ashtabula,2025,10124045,1825893,6177068,0,1834498,23740495,23924871,38523677,23512678,8913872
045864,Grand Valley Local,Ashtabula,2020,6033997,202442,3375930,0,457030,11736089,11736089,11814881,1769752,1690961
045864,Grand Valley Local,Ashtabula,2021,6089264,202442,3472103,0,447078,11915969,11915969,11203330,1690961,2403599
045864,Grand Valley Local,Ashtabula,2022,6452074,465422,3836771,0,461965,12163260,12163326,11605566,2403599,2961359
045864,Grand Valley Local,Ashtabula,2023,6501131,446897,3720387,0,456952,12148104,12195182,11344259,2961359,3812282
045864,Grand Valley Local,Ashtabula,2024,6428869,516362,4515884,0,539543,13226899,13656009,12189582,3812282,5278710
045864,Grand Valley Local,Ashtabula,2025,6504794,454921,5145297,0,653408,14047976,14230307,14152740,5278710,5356276
045872,Jefferson Area Local,Ashtabula,2020,8031515,252221,4461607,0,662212,15575853,15669367,15188321,5151075,5632121
045872,Jefferson Area Local,Ashtabula,2021,8180558,249130,4621416,0,657828,16287609,16501473,15940671,5632121,6192923
045872,Jefferson Area Local,Ashtabula,2022,8723753,629493,4773597,0,653818,16184367,16230388,15410337,6192923,7012974
045872,Jefferson Area Local,Ashtabula,2023,8951542,669460,4772279,0,652133,16892694,16905462,16271090,7012974,7647346
045872,Jefferson Area Local,Ashtabula,2024,10514883,901392,5614753,0,746867,19669722,19690525,16891986,7647346,10445885
045872,Jefferson Area Local,Ashtabula,2025,10670086,836319,6403821,0,880031,20667689,20700546,24395205,10445885,6751227
045880,Pymatuning Valley Local,Ashtabula,2020,7999128,306489,3552520,0,610752,14293575,14498886,14448953,4622365,4672298
045880,Pymatuning Valley Local,Ashtabula,2021,8120774,324773,3768855,0,598940,14698152,14979108,14605026,4672298,5046380
045880,Pymatuning Valley Local,Ashtabula,2022,8541921,611751,3827366,0,580983,15480276,15710400,15538028,5046380,5218752
045880,Pymatuning Valley Local School District,Ashtabula,2023,8631937,633238,3860421,0,567543,15597807,15902356,15787658,5218779,5333477
045880,Pymatuning Valley Local School District,Ashtabula,2024,9347191,718623,4555197,0,659984,17463184,17780802,17439923,5333477,5674356
045880,Pymatuning Valley Local School District,Ashtabula,2025,9609777,1321156,5026451,0,732952,18898934,19306731,18985277,5674356,5995810
045906,Alexander Local,Athens,2020,9335250,225065,3280093,185672,535380,18294306,18474269,18811361,4380031,4042939
045906,Alexander Local,Athens,2021,9415827,225065,3619959,1334786,549455,20092487,20386237,17376241,4042939,7052935
045906,Alexander Local,Athens,2022,9300870,585309,3545956,1870305,578041,19749482,20519416,18171076,7052935,9401275
045906,Alexander Local,Athens,2023,9269941,559243,3636274,2240630,584115,20673459,20786198,19096492,9401274,11090981
045906,Alexander Local,Athens,2024,9207165,702995,4167331,2170340,636461,21672496,21793164,20594055,11090981,12290090
045906,Alexander Local,Athens,2025,8429055,1606937,4493027,2067519,695041,22285243,22404619,24950563,12290090,9744145
045914,Federal Hocking Local,Athens,2020,7754443,930761,2600340,0,409012,13724202,13984406,14392038,7275320,6867688
045914,Federal Hocking Local,Athens,2021,7837924,930761,2914200,0,425068,14021797,14282115,14054155,6867688,7095648
045914,Federal Hocking Local,Athens,2022,7222094,1144622,2892139,0,442206,13022365,13023332,12937520,7095648,7181460
045914,Federal Hocking Local,Athens,2023,7107663,1358460,2947262,0,446420,13452924,13464245,14555527,7181444,6090162
045914,Federal Hocking Local,Athens,2024,7550633,868610,3227757,0,479656,13983651,14734602,14561911,6090162,6262853
045914,Federal Hocking Local,Athens,2025,7306569,1181481,3596319,0,517255,14541920,14642952,15273748,6262853,5632057
045922,Trimble Local,Athens,2020,9289077,801686,686788,0,147227,12039580,12087469,12514637,7436484,7009316
045922,Trimble Local,Athens,2021,9340954,801683,756692,0,149225,12158432,12240409,12199328,7009316,7050397
045922,Trimble Local,Athens,2022,9404696,1194542,742030,0,152589,12310749,12316557,12678219,7050397,6688735
045922,Trimble Local,Athens,2023,9341720,1304484,370102,0,152608,11681599,11801116,14150590,6688810,4339336
045922,Trimble Local,Athens,2024,9775914,1328374,1070804,0,161141,13224526,13224526,15769764,4339336,1794098
045922,Trimble Local,Athens,2025,10361872,1174255,875609,0,174417,13422641,16449321,16845882,1794098,1397537
045948,Minster Local,Auglaize,2020,3252900,76010,3651624,1934638,651303,10234664,10395927,9872280,6771036,7294683
045948,Minster Local,Auglaize,2021,3301790,63595,3724765,1916969,566950,10180884,10290549,9999673,7294683,7585559
045948,Minster Local,Auglaize,2022,3264647,291272,3854653,2043782,485055,10605724,10628288,10331730,7585559,7882117
045948,Minster Local,Auglaize,2023,3416334,321545,3968238,2439610,400762,11155318,11284984,10976475,7882108,8190617
045948,Minster Local,Auglaize,2024,3940132,362706,4356927,2448670,426285,12567776,12707182,11864354,8190617,9033444
045948,Minster Local,Auglaize,2025,4191712,392197,4672839,2531329,472139,13277497,13461600,18103699,9033444,4391346
045955,New Bremen Local,Auglaize,2020,2960791,47807,2299455,1580603,343506,8149605,8268041,9154108,6806560,5920493
045955,New Bremen Local,Auglaize,2021,3016072,47806,2466519,1849237,288947,8576087,8654653,8905709,5920493,5669437
045955,New Bremen Local,Auglaize,2022,3540721,279809,2662823,2460357,303722,9846364,9861732,9539787,5669437,5991382
045955,New Bremen Local,Auglaize,2023,3693847,282110,2660682,3089238,306212,10933321,11119230,9788307,5991383,7322306
045955,New Bremen Local,Auglaize,2024,4471721,372159,2983166,3162654,343999,12503499,12539723,10337503,7322306,9524526
045955,New Bremen Local,Auglaize,2025,4744246,399956,3297937,3442297,385027,13576889,13584425,19299554,9524526,3809397
045963,New Knoxville Local,Auglaize,2020,2469235,30918,1183029,877617,147694,5188393,5220499,5265679,3962975,3917795
045963,New Knoxville Local,Auglaize,2021,2477619,21975,1179015,962020,150277,5277284,5289180,5442569,3917795,3764406
045963,New Knoxville Local,Auglaize,2022,2403508,176169,1237840,1046135,151923,5183004,5284434,5371602,3764406,3677238
045963,New Knoxville Local,Auglaize,2023,2509505,230202,1326351,1243206,109226,5623592,5631577,5142887,3714105,4202795
045963,New Knoxville Local,Auglaize,2024,2858417,314077,1510317,1170948,141365,6392385,6394685,5780597,4202795,4816883
045963,New Knoxville Local,Auglaize,2025,3016550,373718,1664351,1277701,161580,6853136,6858921,7693940,4816883,3981865
045971,Waynesfield-Goshen Local,Auglaize,2020,3707140,51446,1366380,800777,195040,6888957,6928646,7100027,4839781,4668400
045971,Waynesfield-Goshen Local,Auglaize,2021,3764982,52026,1365196,943859,199011,7049676,7152303,7004426,4668400,4816277
045971,Waynesfield-Goshen Local,Auglaize,2022,3844284,290750,1372245,923119,199006,6897652,7093534,7128720,4816277,4781091
045971,Waynesfield-Goshen Local,Auglaize,2023,3797422,303605,1373383,902376,197757,6811604,6829621,7614463,4781091,3996249
045971,Waynesfield-Goshen Local,Auglaize,2024,4099907,422668,1600129,949018,217653,7631704,7631704,7713453,3996249,3914500
045971,Waynesfield-Goshen Local,Auglaize,2025,3948089,405858,1769718,1066379,239380,7831045,7831274,8458616,3914500,3287158
045997,St Clairsville-Richland City,Belmont,2020,3189776,43211,9731096,0,920191,18139270,19234241,19736711,3708853,3206383
045997,St Clairsville-Richland City,Belmont,2021,3371116,49360,9181446,0,914238,19348126,20033449,19095630,3206383,4144202
045997,St Clairsville-Richland City,Belmont,2022,3655326,230056,9623599,0,950730,18678012,20371594,19776998,4144202,4738798
045997,St Clairsville-Richland City,Belmont,2023,3657936,204106,10657061,0,1003453,20430289,20915876,20193768,4738797,5460905
045997,St Clairsville-Richland City,Belmont,2024,3795715,249394,10233142,0,1001059,21339272,22325879,21487699,5460905,6299085
045997,St Clairsville-Richland City,Belmont,2025,3877690,240752,10723048,0,1079335,21391104,21426785,21620306,6299085,6105564
046003,Shadyside Local,Belmont,2020,3404014,72332,2140466,0,267305,7916390,7916390,7150477,7887295,8653209
046003,Shadyside Local,Belmont,2021,3507930,33140,2492810,0,274404,8372022,8372022,8023376,8653209,9001855
046003,Shadyside Local,Belmont,2022,4433974,208664,2368471,0,277306,8336556,8336556,8090082,9001855,9248329
046003,Shadyside Local,Belmont,2023,4323098,283376,2240251,0,289374,8665018,8665018,8667353,9248328,9245993
046003,Shadyside Local,Belmont,2024,4766833,331863,2107922,0,279033,9319366,9319366,8766385,9245993,9798974
046003,Shadyside Local,Belmont,2025,5246531,341785,2293246,0,303250,9843441,9843441,11331201,9798974,8311214
046011,Union Local,Belmont,2020,7562546,172768,6135064,0,491911,17322006,18404826,18006813,2354384,2752397
046011,Union Local,Belmont,2021,7661850,172768,6516389,0,492002,18905540,21714333,21253408,2752397,3213322
046011,Union Local,Belmont,2022,8313926,518259,6235363,0,515293,18263099,23194279,23490548,3213322,2917053
046011,Union Local,Belmont,2023,7932493,506602,5948119,0,530984,17919778,21091236,21656563,2917067,2351740
046011,Union Local,Belmont,2024,7912420,491628,6236271,0,531716,17640923,22374875,23541242,2351740,1185372
046011,Union Local,Belmont,2025,7947102,512042,7172915,0,592045,18594565,24795164,24756528,1185372,1224007
046037,Eastern Local School District,Brown,2020,7158174,265303,3559662,0,535974,13469706,13628800,13175733,3236520,3689587
046037,Eastern Local School District,Brown,2021,7303558,282868,3705052,0,544829,13619484,13738728,13150885,3689587,4277430
