edition,fund,ali,name,fiscal_year,kind,amount
2006,371,200631,Immigrant Education Opportunities,2003,actual,495745
2006,371,200631,Immigrant Education Opportunities,2004,actual,198371
2006,371,200631,Immigrant Education Opportunities,2005,actual,243593
2006,371,200631,Immigrant Education Opportunities,2006,appropriation,400000
2006,371,200631,Immigrant Education Opportunities,2007,appropriation,400000
2006,374,200647,Troops to Teachers,2002,actual,86096
2006,374,200647,Troops to Teachers,2003,actual,71746
2006,374,200647,Troops to Teachers,2004,actual,187796
2006,374,200647,Troops to Teachers,2005,actual,617999
2006,374,200647,Troops to Teachers,2006,appropriation,1600000
2006,374,200647,Troops to Teachers,2007,appropriation,0
2006,378,200660,Learn and Serve,2002,actual,13196410
2006,378,200660,Learn and Serve,2003,actual,3970420
2006,378,200660,Learn and Serve,2004,actual,1467889
2006,378,200660,Learn and Serve,2005,actual,956667
2006,378,200660,Learn and Serve,2006,appropriation,1200000
2006,378,200660,Learn and Serve,2007,appropriation,1200000
2006,3AF,200603,School Medicaid Administrative Claims,2002,actual,0
2006,3AF,200603,School Medicaid Administrative Claims,2003,actual,
2006,3AF,200603,School Medicaid Administrative Claims,2004,actual,0
2006,3AF,200603,School Medicaid Administrative Claims,2005,actual,0
2006,3AF,200603,School Medicaid Administrative Claims,2006,appropriation,1000000
2006,3AF,200603,School Medicaid Administrative Claims,2007,appropriation,1000000
2006,3AK,200692,State Homeland Security,2002,actual,0
2006,3AK,200692,State Homeland Security,2003,actual,
2006,3AK,200692,State Homeland Security,2004,actual,0
2006,3AK,200692,State Homeland Security,2005,actual,55830
2006,3AK,200692,State Homeland Security,2006,appropriation,0
2006,3AK,200692,State Homeland Security,2007,appropriation,
2006,3C5,200661,Early Childhood Education,2002,actual,17954770
2006,3C5,200661,Early Childhood Education,2003,actual,20835677
2006,3C5,200661,Early Childhood Education,2004,actual,21217863
2006,3C5,200661,Early Childhood Education,2005,actual,21828553
2006,3C5,200661,Early Childhood Education,2006,appropriation,23874338
2006,3C5,200661,Early Childhood Education,2007,appropriation,23874338
2006,3D1,200664,Drug Free Schools,2002,actual,12490673
2006,3D1,200664,Drug Free Schools,2003,actual,13294978
2006,3D1,200664,Drug Free Schools,2004,actual,12594085
2006,3D1,200664,Drug Free Schools,2005,actual,12379067
2006,3D1,200664,Drug Free Schools,2006,appropriation,13347966
2006,3D1,200664,Drug Free Schools,2007,appropriation,13347966
2006,3D2,200667,Honors Scholarship Program,2002,actual,1673000
2006,3D2,200667,Honors Scholarship Program,2003,actual,1570008
2006,3D2,200667,Honors Scholarship Program,2004,actual,1853985
2006,3D2,200667,Honors Scholarship Program,2005,actual,4037228
2006,3D2,200667,Honors Scholarship Program,2006,appropriation,5812903
2006,3D2,200667,Honors Scholarship Program,2007,appropriation,5833965
2006,3E2,200668,AIDS Education Project,2002,actual,0
2006,3E2,200668,AIDS Education Project,2003,actual,0
2006,3E2,200668,AIDS Education Project,2004,actual,67
2006,3E2,200668,AIDS Education Project,2005,actual,0
2006,3E2,200668,AIDS Education Project,2006,appropriation,0
2006,3E2,200668,AIDS Education Project,2007,appropriation,0
2006,3H9,200605,Head Start Collaboration Project,2002,actual,238056
2006,3H9,200605,Head Start Collaboration Project,2003,actual,94073
2006,3H9,200605,Head Start Collaboration Project,2004,actual,204990
2006,3H9,200605,Head Start Collaboration Project,2005,actual,411989
2006,3H9,200605,Head Start Collaboration Project,2006,appropriation,275000
2006,3H9,200605,Head Start Collaboration Project,2007,appropriation,275000
2006,3L6,200617,Federal School Lunch,2002,actual,169651990
2006,3L6,200617,Federal School Lunch,2003,actual,178548675
2006,3L6,200617,Federal School Lunch,2004,actual,186502818
2006,3L6,200617,Federal School Lunch,2005,actual,209742574
2006,3L6,200617,Federal School Lunch,2006,appropriation,220256132
2006,3L6,200617,Federal School Lunch,2007,appropriation,227583653
2006,3L7,200618,Federal School Breakfast,2002,actual,36523743
2006,3L7,200618,Federal School Breakfast,2003,actual,38709804
2006,3L7,200618,Federal School Breakfast,2004,actual,41538213
2006,3L7,200618,Federal School Breakfast,2005,actual,51607275
2006,3L7,200618,Federal School Breakfast,2006,appropriation,56382851
2006,3L7,200618,Federal School Breakfast,2007,appropriation,58405608
2006,3L8,200619,Child/Adult Food Programs,2002,actual,52840562
2006,3L8,200619,Child/Adult Food Programs,2003,actual,57921272
2006,3L8,200619,Child/Adult Food Programs,2004,actual,59570746
2006,3L8,200619,Child/Adult Food Programs,2005,actual,61587360
2006,3L8,200619,Child/Adult Food Programs,2006,appropriation,66590622
2006,3L8,200619,Child/Adult Food Programs,2007,appropriation,67915843
2006,3L9,200621,Career-Technical Education Basic Grants,2002,actual,43522748
2006,3L9,200621,Career-Technical Education Basic Grants,2003,actual,48268600
2006,3L9,200621,Career-Technical Education Basic Grants,2004,actual,47649091
2006,3L9,200621,Career-Technical Education Basic Grants,2005,actual,47286257
2006,3L9,200621,Career-Technical Education Basic Grants,2006,appropriation,48029701
2006,3L9,200621,Career-Technical Education Basic Grants,2007,appropriation,48029701
2006,3M0,200623,ESEA Title 1A,2002,actual,285941101
2006,3M0,200623,ESEA Title 1A,2003,actual,321638342
2006,3M0,200623,ESEA Title 1A,2004,actual,391410430
2006,3M0,200623,ESEA Title 1A,2005,actual,384512879
2006,3M0,200623,ESEA Title 1A,2006,appropriation,440260178
2006,3M0,200623,ESEA Title 1A,2007,appropriation,461026070
2006,3M1,200678,Innovative Education,2002,actual,13516811
2006,3M1,200678,Innovative Education,2003,actual,14054445
2006,3M1,200678,Innovative Education,2004,actual,14851925
2006,3M1,200678,Innovative Education,2005,actual,13277731
2006,3M1,200678,Innovative Education,2006,appropriation,11800000
2006,3M1,200678,Innovative Education,2007,appropriation,11800000
2006,3M2,200680,Individuals with Disabilities Education Act,2002,actual,176829543
2006,3M2,200680,Individuals with Disabilities Education Act,2003,actual,226640545
2006,3M2,200680,Individuals with Disabilities Education Act,2004,actual,288124038
2006,3M2,200680,Individuals with Disabilities Education Act,2005,actual,411527679
2006,3M2,200680,Individuals with Disabilities Education Act,2006,appropriation,513058569
2006,3M2,200680,Individuals with Disabilities Education Act,2007,appropriation,605581547
2006,3N7,200627,School-To-Work,2002,actual,1261383
2006,3N7,200627,School-To-Work,2003,actual,494652
2006,3N7,200627,School-To-Work,2004,actual,0
2006,3N7,200627,School-To-Work,2005,actual,0
2006,3N7,200627,School-To-Work,2006,appropriation,0
2006,3N7,200627,School-To-Work,2007,appropriation,0
2006,3R3,200654,Goals 2000,2002,actual,6006502
2006,3R3,200654,Goals 2000,2003,actual,896815
2006,3R3,200654,Goals 2000,2004,actual,216007
2006,3R3,200654,Goals 2000,2005,actual,1547
2006,3R3,200654,Goals 2000,2006,appropriation,0
2006,3R3,200654,Goals 2000,2007,appropriation,0
2006,3S2,200641,Education Technology,2002,actual,17902804
2006,3S2,200641,Education Technology,2003,actual,6664124
2006,3S2,200641,Education Technology,2004,actual,18159398
2006,3S2,200641,Education Technology,2005,actual,20231594
2006,3S2,200641,Education Technology,2006,appropriation,20800000
2006,3S2,200641,Education Technology,2007,appropriation,20800000
2006,3T4,200613,Public Charter Schools,2002,actual,15928769
2006,3T4,200613,Public Charter Schools,2003,actual,13605505
2006,3T4,200613,Public Charter Schools,2004,actual,15241842
2006,3T4,200613,Public Charter Schools,2005,actual,20885506
2006,3T4,200613,Public Charter Schools,2006,appropriation,22000000
2006,3T4,200613,Public Charter Schools,2007,appropriation,22000000
2006,3T6,200611,Class Size Reduction,2002,actual,60849889
2006,3T6,200611,Class Size Reduction,2003,actual,11178929
2006,3T6,200611,Class Size Reduction,2004,actual,3028708
2006,3T6,200611,Class Size Reduction,2005,actual,244133
2006,3T6,200611,Class Size Reduction,2006,appropriation,0
2006,3T6,200611,Class Size Reduction,2007,appropriation,0
2006,3U2,200662,Teacher Quality Enhancement Grants,2002,actual,814332
2006,3U2,200662,Teacher Quality Enhancement Grants,2003,actual,351518
2006,3U2,200662,Teacher Quality Enhancement Grants,2004,actual,1052893
2006,3U2,200662,Teacher Quality Enhancement Grants,2005,actual,595527
2006,3U2,200662,Teacher Quality Enhancement Grants,2006,appropriation,795280
2006,3U2,200662,Teacher Quality Enhancement Grants,2007,appropriation,795280
2006,3U3,200665,Reading Excellence Grant Program,2002,actual,13347010
2006,3U3,200665,Reading Excellence Grant Program,2003,actual,2414940
2006,3U3,200665,Reading Excellence Grant Program,2004,actual,0
2006,3U3,200665,Reading Excellence Grant Program,2005,actual,163877
2006,3U3,200665,Reading Excellence Grant Program,2006,appropriation,0
2006,3U3,200665,Reading Excellence Grant Program,2007,appropriation,0
2006,3U6,200675,Provision 2 & 3 Grant,2002,actual,93160
2006,3U6,200675,Provision 2 & 3 Grant,2003,actual,0
2006,3U6,200675,Provision 2 & 3 Grant,2004,actual,0
2006,3U6,200675,Provision 2 & 3 Grant,2005,actual,0
2006,3U6,200675,Provision 2 & 3 Grant,2006,appropriation,0
2006,3U6,200675,Provision 2 & 3 Grant,2007,appropriation,0
2006,3X5,200684,School Renovation/IDEA,2002,actual,0
2006,3X5,200684,School Renovation/IDEA,2003,actual,12061228
2006,3X5,200684,School Renovation/IDEA,2004,actual,16743837
2006,3X5,200684,School Renovation/IDEA,2005,actual,4912434
2006,3X5,200684,School Renovation/IDEA,2006,appropriation,2200000
2006,3X5,200684,School Renovation/IDEA,2007,appropriation,0
2006,3Y2,200688,21st Century Community Learning Centers,2002,actual,0
2006,3Y2,200688,21st Century Community Learning Centers,2003,actual,7217553
2006,3Y2,200688,21st Century Community Learning Centers,2004,actual,15880676
2006,3Y2,200688,21st Century Community Learning Centers,2005,actual,29098903
2006,3Y2,200688,21st Century Community Learning Centers,2006,appropriation,30681554
2006,3Y2,200688,21st Century Community Learning Centers,2007,appropriation,30681554
2006,3Y4,200632,Reading First,2002,actual,0
2006,3Y4,200632,Reading First,2003,actual,165177
2006,3Y4,200632,Reading First,2004,actual,23083588
2006,3Y4,200632,Reading First,2005,actual,31762814
2006,3Y4,200632,Reading First,2006,appropriation,50775637
2006,3Y4,200632,Reading First,2007,appropriation,31215798
2006,3Y5,200634,Community Service Grants,2002,actual,0
2006,3Y5,200634,Community Service Grants,2003,actual,305458
2006,3Y5,200634,Community Service Grants,2004,actual,1515155
2006,3Y5,200634,Community Service Grants,2005,actual,571271
2006,3Y5,200634,Community Service Grants,2006,appropriation,1000000
2006,3Y5,200634,Community Service Grants,2007,appropriation,0
2006,3Y6,200635,Improving Teacher Quality,2002,actual,0
2006,3Y6,200635,Improving Teacher Quality,2003,actual,70742971
2006,3Y6,200635,Improving Teacher Quality,2004,actual,97688454
2006,3Y6,200635,Improving Teacher Quality,2005,actual,103715394
2006,3Y6,200635,Improving Teacher Quality,2006,appropriation,107000000
2006,3Y6,200635,Improving Teacher Quality,2007,appropriation,107000000
2006,3Y7,200689,English Language Acquisition,2002,actual,0
2006,3Y7,200689,English Language Acquisition,2003,actual,2433854
2006,3Y7,200689,English Language Acquisition,2004,actual,4855665
2006,3Y7,200689,English Language Acquisition,2005,actual,7042883
2006,3Y7,200689,English Language Acquisition,2006,appropriation,8500000
2006,3Y7,200689,English Language Acquisition,2007,appropriation,9000000
2006,3Y8,200639,Rural and Low Income,2002,actual,0
2006,3Y8,200639,Rural and Low Income,2003,actual,1129979
2006,3Y8,200639,Rural and Low Income,2004,actual,1438327
2006,3Y8,200639,Rural and Low Income,2005,actual,1481025
2006,3Y8,200639,Rural and Low Income,2006,appropriation,1700000
2006,3Y8,200639,Rural and Low Income,2007,appropriation,1700000
2006,3Z2,200690,State Assessments,2002,actual,0
2006,3Z2,200690,State Assessments,2003,actual,10698229
2006,3Z2,200690,State Assessments,2004,actual,3552270
2006,3Z2,200690,State Assessments,2005,actual,18050518
2006,3Z2,200690,State Assessments,2006,appropriation,12681031
2006,3Z2,200690,State Assessments,2007,appropriation,12883799
2006,3Z3,200645,Consolidated USDE Administration,2002,actual,0
2006,3Z3,200645,Consolidated USDE Administration,2003,actual,
2006,3Z3,200645,Consolidated USDE Administration,2004,actual,5492946
2006,3Z3,200645,Consolidated USDE Administration,2005,actual,7598876
2006,3Z3,200645,Consolidated USDE Administration,2006,appropriation,9200000
2006,3Z3,200645,Consolidated USDE Administration,2007,appropriation,9200000
2006,454,200610,Guidance & Testing,2002,actual,481341
2006,454,200610,Guidance & Testing,2003,actual,192794
2006,454,200610,Guidance & Testing,2004,actual,161105
2006,454,200610,Guidance & Testing,2005,actual,281199
2006,454,200610,Guidance & Testing,2006,appropriation,400000
2006,454,200610,Guidance & Testing,2007,appropriation,400000
2006,455,200608,Commodity Foods,2002,actual,9646991
2006,455,200608,Commodity Foods,2003,actual,12777743
2006,455,200608,Commodity Foods,2004,actual,17534994
2006,455,200608,Commodity Foods,2005,actual,16656368
2006,455,200608,Commodity Foods,2006,appropriation,24000000
2006,455,200608,Commodity Foods,2007,appropriation,24000000
2006,4R7,200695,Indirect Operational Support,2002,actual,3525941
2006,4R7,200695,Indirect Operational Support,2003,actual,4025064
2006,4R7,200695,Indirect Operational Support,2004,actual,3918828
2006,4R7,200695,Indirect Operational Support,2005,actual,4911291
2006,4R7,200695,Indirect Operational Support,2006,appropriation,5382864
2006,4R7,200695,Indirect Operational Support,2007,appropriation,5449748
2006,4V7,200633,Interagency Operational Support,2002,actual,472554
2006,4V7,200633,Interagency Operational Support,2003,actual,258576
2006,4V7,200633,Interagency Operational Support,2004,actual,128062
2006,4V7,200633,Interagency Operational Support,2005,actual,185201
2006,4V7,200633,Interagency Operational Support,2006,appropriation,500000
2006,4V7,200633,Interagency Operational Support,2007,appropriation,500000
2006,598,200659,Auxiliary Services Reimbursement,2002,actual,1144208
2006,598,200659,Auxiliary Services Reimbursement,2003,actual,1227792
2006,598,200659,Auxiliary Services Reimbursement,2004,actual,1104135
2006,598,200659,Auxiliary Services Reimbursement,2005,actual,1095470
2006,598,200659,Auxiliary Services Reimbursement,2006,appropriation,1328910
2006,598,200659,Auxiliary Services Reimbursement,2007,appropriation,1328910
2006,5BB,200696,State Action for Education Leadership,2002,actual,0
2006,5BB,200696,State Action for Education Leadership,2003,actual,
2006,5BB,200696,State Action for Education Leadership,2004,actual,
2006,5BB,200696,State Action for Education Leadership,2005,actual,474876
2006,5BB,200696,State Action for Education Leadership,2006,appropriation,1200000
2006,5BB,200696,State Action for Education Leadership,2007,appropriation,1200000
2006,5BJ,200626,Half-Mill Maintenance Equalization,2002,actual,0
2006,5BJ,200626,Half-Mill Maintenance Equalization,2003,actual,
2006,5BJ,200626,Half-Mill Maintenance Equalization,2004,actual,
2006,5BJ,200626,Half-Mill Maintenance Equalization,2005,actual,
2006,5BJ,200626,Half-Mill Maintenance Equalization,2006,appropriation,0
