fiscal_year,sponsor_irn,sponsor_name,county,sponsor_type,stream,sites,enrollment,enrollment_basis,free_lunch,reduced_lunch,identified,claimable
2014,044750,Shaker Heights,Cuyahoga,Public,traditional,8,5918,ce,1805,241,0,2046
2014,044768,Sheffield-Sheffield Lake,Lorain,Public,traditional,6,1839,ce,708,218,0,926
2014,044776,Shelby City SD,Richland,Public,traditional,6,1936,ce,718,199,0,917
2014,044784,Sidney City SD,Shelby,Public,traditional,7,3374,ce,1546,317,0,1863
2014,044792,South Euclid-Lyndhurst,Cuyahoga,Public,traditional,6,4353,ce,1699,3,0,1702
2014,044800,South-Western City SD,Franklin,Public,traditional,31,20524,ce,10403,1449,0,11852
2014,044818,Springfield City SD,Clark,Public,traditional,1,427,ce,97,32,0,129
2014,044834,Stow-Munroe Falls,Summit,Public,traditional,9,5530,ce,987,247,0,1234
2014,044842,Strongsville City SD,Cuyahoga,Public,traditional,10,5503,ce,882,196,0,1078
2014,044859,Struthers City SD,Mahoning,Public,traditional,3,1900,ce,1078,143,0,1221
2014,044867,Sycamore Community,Hamilton,Public,traditional,8,5673,ce,818,165,0,983
2014,044875,Sylvania City SD,Lucas,Public,traditional,12,7446,ce,1322,298,0,1620
2014,044883,Tallmadge City Schools,Summit,Public,traditional,4,2427,ce,611,112,0,723
2014,044891,Tiffin City SD,Seneca,Public,traditional,5,2700,ce,995,215,0,1210
2014,044909,Toledo Public Schools,Lucas,Public,traditional,14,8531,ce,4695,386,0,5081
2014,044917,Toronto City SD,Jefferson,Public,traditional,2,946,ce,489,63,0,552
2014,044925,Troy City SD,Miami,Public,traditional,7,3635,ce,1092,220,0,1312
2014,044933,Upper Arlington,Franklin,Public,traditional,3,1264,ce,52,7,0,59
2014,044941,Urbana City School District,Champaign,Public,traditional,5,1922,ce,924,131,0,1055
2014,044958,Vandalia-Butler City SD,Montgomery,Public,traditional,5,2963,ce,814,189,0,1003
2014,044966,Van Wert,Van Wert,Public,traditional,4,2210,ce,935,225,0,1160
2014,044974,Wadsworth City Schools,Medina,Public,traditional,9,4854,ce,786,274,0,1060
2014,044982,Wapakoneta City,Auglaize,Public,traditional,5,3107,ce,1138,342,0,1480
2014,045005,Warrensville Heights,Cuyahoga,Public,traditional,4,1618,ce,1126,120,0,1246
2014,045013,Washington Court House,Fayette,Public,traditional,4,2243,ce,1171,173,0,1344
2014,045021,Wellston City Schools,Jackson,Public,traditional,1,474,ce,253,35,0,288
2014,045039,Wellsville Local SD,Columbiana,Public,traditional,1,352,ce,185,11,0,196
2014,045047,Westerville City SD,Franklin,Public,traditional,21,13549,ce,4005,627,0,4632
2014,045054,West Carrollton,Montgomery,Public,traditional,6,3634,ce,2010,281,0,2291
2014,045062,Westlake City SD,Cuyahoga,Public,traditional,7,3911,ce,618,93,0,711
2014,045088,Wickliffe City SD,Lake,Public,traditional,3,1637,ce,527,94,0,621
2014,045096,Willard City SD,Huron,Public,traditional,5,1606,ce,867,147,0,1014
2014,045104,Willoughby-Eastlake City SD,Lake,Public,traditional,11,8764,ce,2542,585,0,3127
2014,045112,Wilmington City SD,Clinton,Public,traditional,5,2927,ce,1474,191,0,1665
2014,045120,Wooster City SD,Wayne,Public,traditional,6,3685,ce,1571,318,0,1889
2014,045138,Worthington City SD,Franklin,Public,traditional,17,9605,ce,2139,724,0,2863
2014,045153,Xenia Community,Greene,Public,traditional,8,4036,ce,2044,327,0,2371
2014,045179,Zanesville City SD,Muskingum,Public,traditional,1,105,ce,0,0,0,0
2014,045187,Ada Ex Vill SD,Hardin,Public,traditional,1,866,ce,222,54,0,276
2014,045195,Amherst Exempted Village,Lorain,Public,traditional,5,3625,ce,636,166,0,802
2014,045203,Barnesville Ex Vill SD,Belmont,Public,traditional,3,1325,ce,368,91,0,459
2014,045211,Bluffton Ex Vill SD,Allen,Public,traditional,2,996,ce,189,89,0,278
2014,045229,Bradford Ex Vill SD,Miami,Public,traditional,1,533,ce,204,84,0,288
2014,045237,Bridgeport Ex Vill SD,Belmont,Public,traditional,1,876,ce,438,53,0,491
2014,045245,Harrison Hills,Harrison,Public,traditional,3,1686,ce,691,131,0,822
2014,045252,Caldwell Ex Vill SD,Noble,Public,traditional,2,848,ce,295,83,0,378
2014,045260,Carey Ex Vill SD,Wyandot,Public,traditional,2,836,ce,228,96,0,324
2014,045278,Carrollton Ex Vill SD,Carroll,Public,traditional,5,2103,ce,634,219,0,853
2014,045286,Chagrin Falls,Cuyahoga,Public,traditional,4,2063,ce,69,17,0,86
2014,045294,Chesapeake Union,Lawrence,Public,traditional,3,1535,ce,676,129,0,805
2014,045302,Clyde-Green Springs,Sandusky,Public,traditional,4,2198,ce,829,235,0,1064
2014,045310,Coldwater Ex Vill SD,Mercer,Public,traditional,1,1350,ce,176,59,0,235
2014,045328,Columbiana Ex Vill SD,Columbiana,Public,traditional,3,721,ce,285,72,0,357
2014,045336,Covington Exempted Village School District,Miami,Public,traditional,3,784,ce,190,86,0,276
2014,045377,Georgetown Ex Vill SD,Brown,Public,traditional,2,1109,ce,532,70,0,602
2014,045385,Gibsonburg Ex Vill SD,Sandusky,Public,traditional,2,978,ce,286,102,0,388
2014,045393,Granville Exempted Village,Licking,Public,traditional,3,2545,ce,139,31,0,170
2014,045401,Greenfield Ex Vill SD,Highland,Public,traditional,3,1937,ce,955,158,0,1113
2014,045419,Hicksville Ex Vill SD,Defiance,Public,traditional,1,980,ce,318,83,0,401
2014,045427,Hubbard Ex Vill SD,Trumbull,Public,traditional,3,2067,ce,681,184,0,865
2014,045435,Indian Hill,Hamilton,Public,traditional,4,1909,ce,85,26,0,111
2014,045443,Leetonia Exempted Village School District,Columbiana,Public,traditional,1,739,ce,353,47,0,400
2014,045450,Lisbon Ex Vill SD,Columbiana,Public,traditional,2,886,ce,542,119,0,661
2014,045468,Loudonville-Perrysville Ex Vill SD,Ashland,Public,traditional,3,1089,ce,361,102,0,463
2014,045476,Marysville Exempted Village School District,Union,Public,traditional,9,5097,ce,1120,172,0,1292
2014,045484,Mechanicsburg Ex Vill SD,Champaign,Public,traditional,1,884,ce,241,75,0,316
2014,045492,Mentor Ex Vill SD,Lake,Public,traditional,13,7725,ce,1526,372,0,1898
2014,045500,Milford Ex Vill SD,Clermont,Public,traditional,23,11867,ce,2328,426,0,2754
2014,045518,Milton-Union Exempted Village Schools,Miami,Public,traditional,1,1490,ce,489,147,0,636
2014,045526,Montpelier Ex Vill SD,Williams,Public,traditional,1,988,ce,426,99,0,525
2014,045534,Mount Gilead Exempted Village School District,Morrow,Public,traditional,4,1338,ce,624,113,0,737
2014,045542,Newcomerstown Ex Vill SD,Tuscarawas,Public,traditional,2,502,ce,234,56,0,290
2014,045559,New Richmond,Clermont,Public,traditional,5,2471,ce,1012,106,0,1118
2014,045567,Newton Falls,Trumbull,Public,traditional,3,1137,ce,473,120,0,593
2014,045575,Paulding Ex Vill SD,Paulding,Public,traditional,3,1512,ce,613,114,0,727
2014,045583,Perrysburg Exempted Village,Wood,Public,traditional,6,4640,ce,395,131,0,526
2014,045591,Rittman Ex Vill SD,Wayne,Public,traditional,2,1286,ce,512,128,0,640
2014,045609,Rossford Ex Vill SD,Wood,Public,traditional,3,1602,ce,573,153,0,726
2014,045617,Tipp City,Miami,Public,traditional,5,2592,ce,348,98,0,446
2014,045625,Upper Sandusky Exempted Village Schools,Wyandot,Public,traditional,5,1614,ce,483,156,0,639
2014,045633,Versailles Ex Vill SD,Darke,Public,traditional,1,1429,ce,151,94,0,245
2014,045641,Wauseon Exempted Village Schools,Fulton,Public,traditional,3,1848,ce,534,155,0,689
2014,045658,Wellington Ex Vill SD,Lorain,Public,traditional,3,1306,ce,411,89,0,500
2014,045666,Windham Ex Vill SD,Portage,Public,traditional,1,309,ce,174,22,0,196
2014,045674,Yellow Springs,Greene,Public,traditional,3,819,ce,261,47,0,308
2014,045757,Allen East,Allen,Public,traditional,1,1142,ce,374,165,0,539
2014,045765,Bath Local SD,Allen,Public,traditional,4,1749,ce,673,143,0,816
2014,045773,Elida Local SD,Allen,Public,traditional,3,2533,ce,1035,282,0,1317
2014,045781,Perry Local SD,Allen,Public,traditional,1,845,ce,559,97,0,656
2014,045799,Shawnee Local SD,Allen,Public,traditional,4,2457,ce,622,169,0,791
2014,045807,Spencerville Local SD,Allen,Public,traditional,1,959,ce,298,128,0,426
2014,045823,Hillsdale Local SD,Ashland,Public,traditional,3,851,ce,200,77,0,277
2014,045831,Mapleton Local SD,Ashland,Public,traditional,2,965,ce,294,92,0,386
2014,045856,Buckeye Local SD,Ashtabula,Public,traditional,4,1726,ce,758,127,0,885
2014,045864,Grand Valley Local,Ashtabula,Public,traditional,3,1290,ce,525,120,0,645
2014,045872,Jefferson Area Local School District,Ashtabula,Public,traditional,4,1687,ce,678,102,0,780
2014,045880,Pymatuning Valley,Ashtabula,Public,traditional,3,1400,ce,706,139,0,845
2014,045906,Alexander Local SD,Athens,Public,traditional,1,1677,ce,704,123,0,827
2014,045948,Minster Local SD,Auglaize,Public,traditional,2,868,ce,67,30,0,97
2014,045955,New Bremen,Auglaize,Public,traditional,2,784,ce,59,9,0,68
2014,045963,New Knoxville,Auglaize,Public,traditional,1,416,ce,43,30,0,73
2014,045971,Waynesfield-Goshen Local SD,Auglaize,Public,traditional,1,575,ce,142,61,0,203
2014,045997,St Clairsville-Richland,Belmont,Public,traditional,2,1726,ce,353,76,0,429
2014,046003,Shadyside Local SD,Belmont,Public,traditional,2,807,ce,172,23,0,195
2014,046011,Union Local SD,Belmont,Public,traditional,3,1509,ce,503,94,0,597
2014,046037,Eastern Local SD,Brown,Public,traditional,4,1327,ce,525,142,0,667
2014,046045,Fayetteville-Perry Local SD,Brown,Public,traditional,2,905,ce,285,126,0,411
2014,046060,Western Brown Local School District,Brown,Public,traditional,4,3114,ce,1458,280,0,1738
2014,046094,Edgewood City School District,Butler,Public,traditional,5,3744,ce,1202,227,0,1429
2014,046102,Fairfield City SD,Butler,Public,traditional,10,10285,ce,3083,559,0,3642
2014,046110,Lakota Local SD,Butler,Public,traditional,20,17182,ce,3183,356,0,3539
2014,046128,Madison Local SD,Butler,Public,traditional,2,1989,ce,601,97,0,698
2014,046144,Ross Local SD,Butler,Public,traditional,4,2538,ce,487,124,0,611
2014,046151,Talawanda City SD,Butler,Public,traditional,5,2929,ce,840,140,0,980
2014,046177,Brown Local SD,Carroll,Public,traditional,1,788,ce,347,55,0,402
2014,046193,Graham Local SD,Champaign,Public,traditional,3,2123,ce,671,130,0,801
2014,046201,Triad Local SD,Champaign,Public,traditional,3,908,ce,291,74,0,365
2014,046219,West Liberty-Salem Local School District,Champaign,Public,traditional,1,1127,ce,157,67,0,224
2014,046235,Greenon Local,Clark,Public,traditional,3,5049,ce,612,53,0,665
2014,046243,Tecumseh Local SD,Clark,Public,traditional,6,3157,ce,1726,229,0,1955
2014,046250,Northeastern Local SD,Clark,Public,traditional,5,3350,ce,779,157,0,936
2014,046268,Northwestern Local SD,Clark,Public,traditional,2,1732,ce,514,87,0,601
2014,046276,Southeastern Local SD,Clark,Public,traditional,2,673,ce,174,46,0,220
2014,046284,Clark-Shawnee Local SD,Clark,Public,traditional,4,2214,ce,764,94,0,858
2014,046292,Clermont County Educational Service Center,Clermont,Public,traditional,1,73,ce,55,4,0,59
2014,046300,Batavia Local SD,Clermont,Public,traditional,3,2271,ce,964,142,0,1106
2014,046318,Bethel-Tate Local SD,Clermont,Public,traditional,4,1872,ce,602,128,0,730
2014,046326,Clermont Northeastern,Clermont,Public,traditional,4,1846,ce,594,122,0,716
2014,046334,Felicity-Franklin Local,Clermont,Public,traditional,3,882,ce,442,67,0,509
2014,046342,Goshen Local SD,Clermont,Public,traditional,4,2626,ce,1376,124,0,1500
2014,046359,West Clermont,Clermont,Public,traditional,12,8076,ce,2583,453,0,3036
2014,046367,Williamsburg Local SD,Clermont,Public,traditional,2,1005,ce,376,85,0,461
2014,046383,Blanchester Local SD,Clinton,Public,traditional,3,1664,ce,650,144,0,794
2014,046391,Clinton-Massie Local SD,Clinton,Public,traditional,3,1994,ce,415,77,0,492
2014,046409,East Clinton,Clinton,Public,traditional,4,1428,ce,622,108,0,730
2014,046425,Beaver Local SD,Columbiana,Public,traditional,5,2126,ce,749,130,0,879
2014,046433,Crestview Local SD,Columbiana,Public,traditional,3,1339,ce,385,84,0,469
2014,046441,Southern Local SD,Columbiana,Public,traditional,1,920,ce,494,64,0,558
2014,046458,United Local SD,Columbiana,Public,traditional,1,1234,ce,435,100,0,535
2014,046474,Ridgewood Local SD,Coshocton,Public,traditional,3,1251,ce,570,114,0,684
2014,046482,River View,Coshocton,Public,traditional,6,2239,ce,918,190,0,1108
2014,046508,Buckeye Central,Crawford,Public,traditional,1,794,ce,276,67,0,343
2014,046516,Colonel Crawford,Crawford,Public,traditional,4,1095,ce,279,96,0,375
2014,046524,Wynford Local Schools,Crawford,Public,traditional,2,1073,ce,428,93,0,521
2014,046557,Cuyahoga Heights,Cuyahoga,Public,traditional,2,844,ce,139,35,0,174
2014,046565,Independence Local SD,Cuyahoga,Public,traditional,3,1032,ce,81,23,0,104
2014,046573,Olmsted Falls,Cuyahoga,Public,traditional,5,3641,ce,464,142,0,606
2014,046581,Orange City School District,Cuyahoga,Public,traditional,3,2041,ce,262,44,0,306
2014,046599,Richmond Heights,Cuyahoga,Public,traditional,2,818,ce,470,39,0,509
2014,046607,Solon City SD,Cuyahoga,Public,traditional,7,4759,ce,337,89,0,426
2014,046623,Ansonia Local SD,Darke,Public,traditional,1,791,ce,220,77,0,297
2014,046631,Arcanum-Butler Local Schools,Darke,Public,traditional,1,1101,ce,257,257,0,514
2014,046649,Franklin Monroe,Darke,Public,traditional,1,718,ce,116,42,0,158
2014,046672,Mississinawa Valley,Darke,Public,traditional,1,713,ce,320,58,0,378
2014,046680,Tri-Village Local SD,Darke,Public,traditional,2,820,ce,263,81,0,344
2014,046706,Ayersville Local School District,Defiance,Public,traditional,1,763,ce,149,83,0,232
2014,046714,Central Local Schools,Defiance,Public,traditional,2,991,ce,237,89,0,326
2014,046722,Northeastern Local SD,Defiance,Public,traditional,4,1203,ce,268,47,0,315
2014,046748,Big Walnut,Delaware,Public,traditional,7,3312,ce,467,104,0,571
2014,046755,Buckeye Valley,Delaware,Public,traditional,4,2296,ce,433,82,0,515
2014,046763,Olentangy Local SD,Delaware,Public,traditional,23,18785,ce,976,256,0,1232
2014,046789,Edison Local (formerly Berlin-Milan),Erie,Public,traditional,3,1617,ce,472,117,0,589
2014,046805,Margaretta Local SD,Erie,Public,traditional,2,1156,ce,384,108,0,492
2014,046813,Perkins Local SD,Erie,Public,traditional,4,2313,ce,585,138,0,723
2014,046821,Vermilion Local SD,Erie,Public,traditional,3,1996,ce,626,114,0,740
2014,046847,Amanda-Clearcreek Local SD,Fairfield,Public,traditional,2,1768,ce,557,92,0,649
2014,046854,Berne Union,Fairfield,Public,traditional,1,1071,ce,392,60,0,452
2014,046862,Bloom-Carroll Local SD,Fairfield,Public,traditional,4,2045,ce,292,77,0,369
2014,046870,Fairfield Union Local,Fairfield,Public,traditional,4,2069,ce,674,103,0,777
2014,046888,Liberty Union-Thurston,Fairfield,Public,traditional,3,1455,ce,418,77,0,495
2014,046896,Pickerington Local SD,Fairfield,Public,traditional,14,10252,ce,2201,497,0,2698
2014,046904,Walnut Township,Fairfield,Public,traditional,2,604,ce,278,37,0,315
2014,046920,Miami Trace,Fayette,Public,traditional,3,3091,ce,1339,171,0,1510
2014,046946,Canal Winchester,Franklin,Public,traditional,4,3726,ce,1090,179,0,1269
2014,046953,Hamilton Local Schools,Franklin,Public,traditional,4,3129,ce,1595,402,0,1997
2014,046961,Gahanna-Jefferson City SD,Franklin,Public,traditional,11,7481,ce,1512,415,0,1927
2014,046979,Groveport Madison,Franklin,Public,traditional,10,5894,ce,3585,444,0,4029
2014,046995,New Albany-Plain Local,Franklin,Public,traditional,3,4305,ce,268,65,0,333
2014,047001,Reynoldsburg City SD,Franklin,Public,traditional,12,6440,ce,2830,470,0,3300
2014,047019,Hilliard City SD,Franklin,Public,traditional,23,15842,ce,3248,594,0,3842
2014,047027,Dublin City SD,Franklin,Public,traditional,19,13843,ce,2076,252,0,2328
2014,047043,Archbold-Area Local SD,Fulton,Public,traditional,3,1335,ce,251,62,0,313
2014,047050,Evergreen Local SD,Fulton,Public,traditional,3,1326,ce,302,73,0,375
2014,047068,Gorham Fayette,Fulton,Public,traditional,1,396,ce,152,37,0,189
2014,047076,Pettisville Local Schools,Fulton,Public,traditional,1,513,ce,78,30,0,108
2014,047084,Pike-Delta-York Local SD,Fulton,Public,traditional,3,1494,ce,491,107,0,598
2014,047092,Swanton Local SD,Fulton,Public,traditional,4,1280,ce,450,85,0,535
2014,047167,Berkshire Local SD,Geauga,Public,traditional,2,986,ce,170,50,0,220
2014,047175,Cardinal Local SD,Geauga,Public,traditional,3,1194,ce,412,97,0,509
2014,047183,Chardon Local SD,Geauga,Public,traditional,6,3017,ce,425,142,0,567
2014,047191,Kenston Local SD,Geauga,Public,traditional,4,3050,ce,244,56,0,300
2014,047209,Ledgemont Local SD,Geauga,Public,traditional,1,384,ce,74,38,0,112
2014,047217,Newbury Local School District,Geauga,Public,traditional,1,487,ce,130,22,0,152
2014,047225,West Geauga,Geauga,Public,traditional,4,2458,ce,234,108,0,342
2014,047241,Beavercreek City SD,Greene,Public,traditional,9,7430,ce,873,221,0,1094
2014,047258,CedarCliff Local Board Of,Greene,Public,traditional,1,548,ce,77,17,0,94
2014,047266,Greeneview Local SD,Greene,Public,traditional,3,1443,ce,370,68,0,438
2014,047274,Sugarcreek Local,Greene,Public,traditional,4,2670,ce,388,93,0,481
2014,047308,Rolling Hills,Guernsey,Public,traditional,5,1756,ce,865,153,0,1018
2014,047340,Forest Hills,Hamilton,Public,traditional,9,6822,ce,705,155,0,860
2014,047365,Northwest Local School District,Hamilton,Public,traditional,13,9347,ce,3772,647,0,4419
2014,047373,Oak Hills Local School District,Hamilton,Public,traditional,4,2763,ce,1027,182,0,1209
2014,047381,Southwest Local SD,Hamilton,Public,traditional,5,3636,ce,1104,164,0,1268
2014,047399,Three Rivers Local Schools,Hamilton,Public,traditional,2,2202,ce,785,59,0,844
2014,047415,Arcadia Local SD,Hancock,Public,traditional,1,598,ce,145,55,0,200
2014,047423,Arlington Local SD,Hancock,Public,traditional,1,553,ce,101,14,0,115
2014,047431,Cory-Rawson Local SD,Hancock,Public,traditional,1,595,ce,185,51,0,236
2014,047449,Liberty-Benton Local School District,Hancock,Public,traditional,3,1376,ce,230,70,0,300
2014,047456,McComb Local School District,Hancock,Public,traditional,2,640,ce,196,45,0,241
2014,047464,Van Buren,Hancock,Public,traditional,2,1019,ce,134,50,0,184
2014,047472,Vanlue Local SD,Hancock,Public,traditional,1,235,ce,75,23,0,98
2014,047498,Hardin Northern,Hardin,Public,traditional,1,487,ce,140,44,0,184
2014,047506,Ridgemont Local SD,Hardin,Public,traditional,2,663,ce,168,73,0,241
2014,047514,Riverdale Local SD,Hardin,Public,traditional,1,971,ce,279,92,0,371
2014,047522,Upper Scioto Valley,Hardin,Public,traditional,1,549,ce,230,56,0,286
2014,047548,Conotton Valley Union,Harrison,Public,traditional,2,400,ce,135,30,0,165
2014,047571,Holgate Local SD,Henry,Public,traditional,1,499,ce,113,54,0,167
2014,047589,Liberty Center,Henry,Public,traditional,1,1151,ce,321,85,0,406
2014,047597,Patrick Henry,Henry,Public,traditional,3,1045,ce,283,87,0,370
2014,047613,Bright Local SD,Highland,Public,traditional,2,728,ce,349,94,0,443
2014,047621,Fairfield Local,Highland,Public,traditional,1,935,ce,320,67,0,387
2014,047639,Lynchburg-Clay Local SD,Highland,Public,traditional,3,1178,ce,413,98,0,511
2014,047688,East Holmes Local Schools,Holmes,Public,traditional,9,1890,ce,275,275,0,550
